2;100000;10;10000;true;true;true
55971;0;62;5770;5693;0;91353
5693;0;63;55971;30510;0;41003
30510;0;64;5693;23560;0;53376
23560;0;65;30510;36173;0;31984
36173;0;66;23560;55339;0;23448
55339;0;67;36173;99479;0;99218
99479;0;68;55339;56944;0;36793
56944;0;69;99479;39206;0;22896
39206;0;70;56944;48196;0;98152
48196;0;71;39206;84716;0;53601
84716;0;72;48196;84228;0;64918
84228;0;73;84716;71826;0;31870
71826;0;74;84228;82355;0;14717
82355;0;75;71826;68031;0;73965
68031;0;76;82355;14804;0;60123
14804;0;77;68031;52178;0;67812
52178;0;78;14804;12959;0;38203
12959;0;79;52178;80929;0;26209
80929;0;80;12959;16824;0;14591
16824;0;81;80929;5273;0;38596
5273;0;82;16824;35225;0;87677
35225;0;83;5273;23590;0;7034
23590;0;84;35225;1448;0;10567
1448;0;85;23590;31491;0;58462
31491;0;86;1448;79735;0;67151
79735;0;87;31491;30877;0;65682
30877;0;88;79735;30956;0;29745
30956;0;89;30877;12460;0;9392
12460;0;90;30956;86194;0;64200
86194;0;91;12460;39122;0;76596
39122;0;92;86194;58953;0;16586
58953;0;93;39122;32752;0;69564
32752;0;94;58953;73901;0;65925
73901;0;95;32752;89757;0;31950
89757;0;96;73901;46956;0;59703
46956;0;97;89757;38089;0;19367
38089;0;98;46956;18187;0;10448
18187;0;99;38089;83758;0;72307
83758;0;100;18187;12021;0;36430
12021;0;101;83758;51366;0;59563
51366;0;102;12021;87861;0;22478
87861;0;103;51366;62718;0;92248
62718;0;104;87861;99464;0;26363
99464;0;105;62718;29519;0;50817
29519;0;106;99464;51852;0;98205
51852;0;107;29519;54174;0;87682
54174;0;108;51852;69388;0;8200
69388;0;109;54174;10755;0;33486
10755;0;110;69388;91509;0;81803
91509;0;111;10755;56517;0;79296
56517;0;112;91509;37283;0;29803
37283;0;113;56517;30490;0;1272
30490;0;114;37283;36709;0;289
36709;0;115;30490;58350;0;73639
58350;0;116;36709;11892;0;13056
11892;0;117;58350;32863;0;84060
32863;0;118;11892;83185;0;69889
83185;0;119;32863;55377;0;14968
55377;0;120;83185;53741;0;94787
53741;0;121;55377;3010;0;53828
3010;0;122;53741;45657;0;32506
45657;0;123;3010;46076;0;41207
46076;0;124;45657;55567;0;64106
55567;0;125;46076;19280;0;84924
19280;0;126;55567;32057;0;97714
32057;0;127;19280;89547;0;34
89547;0;128;32057;18349;0;34940
18349;0;129;89547;4342;0;30664
4342;0;130;18349;44737;0;45866
44737;0;131;4342;8980;0;79783
8980;0;132;44737;20829;0;74806
20829;0;133;8980;34513;0;61986
34513;0;134;20829;37237;0;23135
37237;0;135;34513;88633;0;46534
88633;0;136;37237;37624;0;35053
37624;0;137;88633;57092;0;11357
57092;0;138;37624;57657;0;57747
57657;0;139;57092;6256;0;43173
6256;0;140;57657;15171;0;82505
15171;0;141;6256;17877;0;98134
17877;0;142;15171;71525;0;99789
71525;0;143;17877;31986;0;15500
31986;0;144;71525;20098;0;37416
20098;0;145;31986;54659;0;45860
54659;0;146;20098;99840;0;25250
99840;0;147;54659;70506;0;38347
70506;0;148;99840;96800;0;95621
96800;0;149;70506;31722;0;93880
31722;0;150;96800;26448;0;7230
26448;0;151;31722;69885;0;81263
69885;0;152;26448;69762;0;75728
69762;0;153;69885;55452;0;53457
55452;0;154;69762;22289;0;94260
22289;0;155;55452;76918;0;36608
76918;0;156;22289;51898;0;80290
51898;0;157;76918;318;0;54500
318;0;158;51898;35505;0;22751
35505;0;159;318;83485;0;89335
83485;0;160;35505;58940;0;89020
58940;0;161;83485;33164;0;85073
33164;0;162;58940;34554;0;35085
34554;0;163;33164;68184;0;53897
68184;0;164;34554;1216;0;93426
1216;0;165;68184;22344;0;421
22344;0;166;1216;31079;0;17806
31079;0;167;22344;28693;0;25216
28693;0;168;31079;80785;0;91643
80785;0;169;28693;23540;0;12685
23540;0;170;80785;89633;0;4801
89633;0;171;23540;14117;0;65131
14117;0;172;89633;81510;0;37102
81510;0;173;14117;99544;0;64358
99544;0;174;81510;9449;0;18572
9449;0;175;99544;54913;0;10952
54913;0;176;9449;4297;0;39573
4297;0;177;54913;95381;0;28919
95381;0;178;4297;86650;0;1046
86650;0;179;95381;1382;0;71362
1382;0;180;86650;77990;0;28897
77990;0;181;1382;38088;0;24433
38088;0;182;77990;63049;0;96326
63049;0;183;38088;11811;0;23875
11811;0;184;63049;55427;0;28817
55427;0;185;11811;38656;0;88089
38656;0;186;55427;79151;0;74892
79151;0;187;38656;53532;0;66790
53532;0;188;79151;9971;0;22085
9971;0;189;53532;5100;0;52884
5100;0;190;9971;61217;0;89552
61217;0;191;5100;34655;0;88284
34655;0;192;61217;41360;0;2606
41360;0;193;34655;20578;0;43017
20578;0;194;41360;39744;0;10114
39744;0;195;20578;41165;0;40273
41165;0;196;39744;92685;0;33879
92685;0;197;41165;74034;0;47752
74034;0;198;92685;47683;0;79461
47683;0;199;74034;11895;0;50215
11895;0;200;47683;21104;0;58950
21104;0;201;11895;94383;0;32550
94383;0;202;21104;36541;0;94407
36541;0;203;94383;64004;0;73402
64004;0;204;36541;78034;0;28283
78034;0;205;64004;31091;0;50051
31091;0;206;78034;53621;0;55233
53621;0;207;31091;85909;0;84978
85909;0;208;53621;88571;0;32099
88571;0;209;85909;6205;0;97910
6205;0;210;88571;20985;0;87402
20985;0;211;6205;18743;0;4207
18743;0;212;20985;49251;0;84771
49251;0;213;18743;21838;0;22938
21838;0;214;49251;98593;0;1164
98593;0;215;21838;91780;0;71622
91780;0;216;98593;57812;0;82481
57812;0;217;91780;69867;0;39584
69867;0;218;57812;22192;0;59358
22192;0;219;69867;58340;0;20148
58340;0;220;22192;47980;0;97427
47980;0;221;58340;63314;0;90988
63314;0;222;47980;70382;0;92723
70382;0;223;63314;96063;0;29969
96063;0;224;70382;71917;0;49568
71917;0;225;96063;12506;0;7477
12506;0;226;71917;90657;0;46158
90657;0;227;12506;56375;0;92497
56375;0;228;90657;81182;0;3454
81182;0;229;56375;34022;0;40931
34022;0;230;81182;5553;0;8503
5553;0;231;34022;91473;0;63900
91473;0;232;5553;83823;0;64100
83823;0;233;91473;97929;0;56765
97929;0;234;83823;74268;0;19673
74268;0;235;97929;56097;0;77102
56097;0;236;74268;8650;0;10473
8650;0;237;56097;45432;0;61756
45432;0;238;8650;74458;0;3717
74458;0;239;45432;21217;0;59019
21217;0;240;74458;9120;0;53932
9120;0;241;21217;68810;0;55099
68810;0;242;9120;29373;0;75751
29373;0;243;68810;19937;0;59942
19937;0;244;29373;26202;0;46986
26202;0;245;19937;18497;0;93561
18497;0;246;26202;91009;0;78911
91009;0;247;18497;45032;0;92295
45032;0;248;91009;13128;0;26914
13128;0;249;45032;15958;0;15696
15958;0;250;13128;10361;0;11733
10361;0;251;15958;97687;0;14892
97687;0;252;10361;23881;0;55852
23881;0;253;97687;69171;0;30461
69171;0;254;23881;72708;0;44220
72708;0;255;69171;14323;0;69338
14323;0;256;72708;70502;0;29359
70502;0;257;14323;98821;0;61187
98821;0;258;70502;75744;0;61906
75744;0;259;98821;34190;0;64044
34190;0;260;75744;99742;0;86131
99742;0;261;34190;29197;0;55161
29197;0;262;99742;6859;0;37481
6859;0;263;29197;98222;0;31306
98222;0;264;6859;7719;0;51308
7719;0;265;98222;14250;0;24547
14250;0;266;7719;88595;0;51493
88595;0;267;14250;56683;0;42302
56683;0;268;88595;22849;0;31868
22849;0;269;56683;60813;0;59216
60813;0;270;22849;24909;0;232
24909;0;271;60813;389;0;29146
389;0;272;24909;189;0;70448
189;0;273;389;56485;0;15157
56485;0;274;189;81919;0;11713
81919;0;275;56485;82719;0;68435
82719;0;276;81919;3505;0;98136
3505;0;277;82719;68969;0;63526
68969;0;278;3505;44012;0;84284
44012;0;279;68969;33071;0;17359
33071;0;280;44012;16664;0;44503
16664;0;281;33071;50213;0;50019
50213;0;282;16664;37799;0;90854
37799;0;283;50213;98918;0;73915
98918;0;284;37799;77862;0;75938
77862;0;285;98918;22166;0;67622
22166;0;286;77862;11882;0;51970
11882;0;287;22166;19327;0;63874
19327;0;288;11882;88691;0;39478
88691;0;289;19327;72517;0;1191
72517;0;290;88691;44803;0;32499
44803;0;291;72517;18465;0;19053
18465;0;292;44803;41630;0;2740
41630;0;293;18465;26100;0;1008
26100;0;294;41630;11406;0;32554
11406;0;295;26100;55326;0;82671
55326;0;296;11406;1517;0;17474
1517;0;297;55326;80804;0;74830
80804;0;298;1517;22104;0;67675
22104;0;299;80804;82408;0;32202
82408;0;300;22104;3802;0;73659
3802;0;301;82408;43623;0;37328
43623;0;302;3802;2695;0;95910
2695;0;303;43623;55660;0;31402
55660;0;304;2695;80223;0;52433
80223;0;305;55660;45664;0;144
45664;0;306;80223;75853;0;40982
75853;0;307;45664;14924;0;3105
14924;0;308;75853;37621;0;69544
37621;0;309;14924;71815;0;11222
71815;0;310;37621;28593;0;70825
28593;0;311;71815;1587;0;4863
1587;0;312;28593;68539;0;69205
68539;0;313;1587;42536;0;44231
42536;0;314;68539;38408;0;1319
38408;0;315;42536;12514;0;72644
12514;0;316;38408;98896;0;54626
98896;0;317;12514;95831;0;89957
95831;0;318;98896;77949;0;25328
77949;0;319;95831;22914;0;65290
22914;0;320;77949;64830;0;5201
64830;0;321;22914;23828;0;70762
23828;0;322;64830;7693;0;44136
7693;0;323;23828;10989;0;82723
10989;0;324;7693;48902;0;3477
48902;0;325;10989;18222;0;47514
18222;0;326;48902;27127;0;29805
27127;0;327;18222;99833;0;28181
99833;0;328;27127;68830;0;29966
68830;0;329;99833;1706;0;4403
1706;0;330;68830;85817;0;59781
85817;0;331;1706;65693;0;31840
65693;0;332;85817;2342;0;56005
2342;0;333;65693;41368;0;94206
41368;0;334;2342;11824;0;78500
11824;0;335;41368;90603;0;26466
90603;0;336;11824;77281;0;58089
77281;0;337;90603;4035;0;93194
4035;0;338;77281;33171;0;15297
33171;0;339;4035;15486;0;68681
15486;0;340;33171;7296;0;23605
7296;0;341;15486;83582;0;49074
83582;0;342;7296;13005;0;624
13005;0;343;83582;96394;0;15766
96394;0;344;13005;39207;0;40521
39207;0;345;96394;78665;0;65708
78665;0;346;39207;10691;0;96790
10691;0;347;78665;38031;0;61684
38031;0;348;10691;26425;0;12625
26425;0;349;38031;23369;0;36431
23369;0;350;26425;13124;0;8038
13124;0;351;23369;97807;0;71772
97807;0;352;13124;36160;0;53836
36160;0;353;97807;17992;0;59961
17992;0;354;36160;57977;0;37724
57977;0;355;17992;57922;0;65433
57922;0;356;57977;8426;0;61922
8426;0;357;57922;27457;0;39714
27457;0;358;8426;9962;0;92272
9962;0;359;27457;35376;0;13921
35376;0;360;9962;8079;0;35725
8079;0;361;35376;56333;0;18341
56333;0;362;8079;76842;0;15737
76842;0;363;56333;94053;0;50296
94053;0;364;76842;66631;0;60198
66631;0;365;94053;88628;0;84331
88628;0;366;66631;42889;0;75233
42889;0;367;88628;41592;0;62498
41592;0;368;42889;44572;0;33910
44572;0;369;41592;15817;0;36531
15817;0;370;44572;66896;0;80580
66896;0;371;15817;13634;0;97613
13634;0;372;66896;85740;0;32601
85740;0;373;13634;50659;0;52871
50659;0;374;85740;2613;0;27750
2613;0;375;50659;1464;0;99277
1464;0;376;2613;81224;0;95101
81224;0;377;1464;70400;0;66146
70400;0;378;81224;13434;0;8648
13434;0;379;70400;67910;0;71699
67910;0;380;13434;18293;0;31210
18293;0;381;67910;30605;0;87220
30605;0;382;18293;86601;0;33776
86601;0;383;30605;67750;0;68536
67750;0;384;86601;7365;0;4444
7365;0;385;67750;72066;0;85188
72066;0;386;7365;79413;0;93822
79413;0;387;72066;85513;0;54921
85513;0;388;79413;97877;0;27064
97877;0;389;85513;78654;0;19837
78654;0;390;97877;79997;0;68545
79997;0;391;78654;51931;0;37745
51931;0;392;79997;75496;0;41345
75496;0;393;51931;37655;0;12442
37655;0;394;75496;20405;0;72462
20405;0;395;37655;70945;0;61144
70945;0;396;20405;98060;0;66819
98060;0;397;70945;2280;0;47042
2280;0;398;98060;82789;0;85173
82789;0;399;2280;22086;0;59481
22086;0;400;82789;67639;0;54415
67639;0;401;22086;76414;0;20539
76414;0;402;67639;92602;0;4997
92602;0;403;76414;34850;0;55306
34850;0;404;92602;70845;0;29564
70845;0;405;34850;21415;0;38488
21415;0;406;70845;66126;0;37726
66126;0;407;21415;88269;0;87480
88269;0;408;66126;10286;0;49013
10286;0;409;88269;14190;0;96424
14190;0;410;10286;58991;0;35763
58991;0;411;14190;96731;0;97116
96731;0;412;58991;67992;0;38276
67992;0;413;96731;90716;0;33250
90716;0;414;67992;92028;0;91335
92028;0;415;90716;88833;0;7267
88833;0;416;92028;17232;0;56391
17232;0;417;88833;8127;0;98016
8127;0;418;17232;79884;0;3047
79884;0;419;8127;3840;0;14175
3840;0;420;79884;92739;0;96099
92739;0;421;3840;47809;0;87234
47809;0;422;92739;21483;0;37776
21483;0;423;47809;28995;0;87262
28995;0;424;21483;69329;0;83748
69329;0;425;28995;82599;0;84366
82599;0;426;69329;52732;0;22288
52732;0;427;82599;37398;0;10987
37398;0;428;52732;1222;0;14081
1222;0;429;37398;59306;0;69155
59306;0;430;1222;76545;0;30523
76545;0;431;59306;92378;0;50152
92378;0;432;76545;78603;0;19062
78603;0;433;92378;11048;0;31322
11048;0;434;78603;3611;0;38908
3611;0;435;11048;44215;0;38773
44215;0;436;3611;24028;0;3895
24028;0;437;44215;48888;0;93449
48888;0;438;24028;66968;0;10360
66968;0;439;48888;90616;0;5012
90616;0;440;66968;96245;0;25796
96245;0;441;90616;56412;0;26707
56412;0;442;96245;71792;0;33220
71792;0;443;56412;75497;0;99237
75497;0;444;71792;26223;0;81782
26223;0;445;75497;74942;0;16499
74942;0;446;26223;3050;0;98521
3050;0;447;74942;7426;0;91266
7426;0;448;3050;30445;0;5898
30445;0;449;7426;27843;0;21531
27843;0;450;30445;29900;0;41509
29900;0;451;27843;77644;0;20278
77644;0;452;29900;98900;0;66269
98900;0;453;77644;54458;0;82306
54458;0;454;98900;57691;0;93711
57691;0;455;54458;73831;0;97214
73831;0;456;57691;75004;0;54227
75004;0;457;73831;6680;0;86374
6680;0;458;75004;5340;0;487
5340;0;459;6680;80228;0;89049
80228;0;460;5340;40654;0;22903
40654;0;461;80228;64021;0;43312
64021;0;462;40654;14568;0;62623
14568;0;463;64021;59175;0;15322
59175;0;464;14568;31711;0;45721
31711;0;465;59175;81233;0;2507
81233;0;466;31711;63879;0;48185
63879;0;467;81233;22019;0;14500
22019;0;468;63879;90955;0;6245
90955;0;469;22019;87309;0;30217
87309;0;470;90955;32329;0;5587
32329;0;471;87309;88692;0;23967
88692;0;472;32329;34742;0;35773
34742;0;473;88692;48092;0;57659
48092;0;474;34742;76912;0;92067
76912;0;475;48092;20533;0;25215
20533;0;476;76912;39102;0;59337
39102;0;477;20533;68576;0;49237
68576;0;478;39102;94252;0;31399
94252;0;479;68576;56468;0;14433
56468;0;480;94252;36395;0;61927
36395;0;481;56468;41056;0;24788
41056;0;482;36395;90672;0;4607
90672;0;483;41056;3358;0;22248
3358;0;484;90672;78859;0;82956
78859;0;485;3358;49105;0;58572
49105;0;486;78859;2902;0;22681
2902;0;487;49105;76129;0;50906
76129;0;488;2902;43633;0;6879
43633;0;489;76129;83865;0;18867
83865;0;490;43633;39848;0;43113
39848;0;491;83865;42148;0;3534
42148;0;492;39848;40941;0;5821
40941;0;493;42148;90285;0;61012
90285;0;494;40941;39263;0;78699
39263;0;495;90285;40784;0;6824
40784;0;496;39263;72590;0;56093
72590;0;497;40784;52270;0;51026
52270;0;498;72590;1280;0;89933
1280;0;499;52270;58389;0;71218
58389;0;500;1280;89372;0;26331
89372;0;501;58389;27786;0;86566
27786;0;502;89372;5720;0;93797
5720;0;503;27786;71156;0;63587
71156;0;504;5720;84729;0;53641
84729;0;505;71156;8312;0;92930
8312;0;506;84729;93413;0;47565
93413;0;507;8312;61451;0;8039
61451;0;508;93413;30150;0;71419
30150;0;509;61451;46783;0;68857
46783;0;510;30150;13254;0;92745
13254;0;511;46783;80256;0;31001
80256;0;512;13254;59829;0;7535
59829;0;513;80256;40830;0;71000
40830;0;514;59829;31494;0;37875
31494;0;515;40830;72761;0;33102
72761;0;516;31494;21086;0;12757
21086;0;517;72761;74572;0;83450
74572;0;518;21086;95083;0;26272
95083;0;519;74572;30659;0;93501
30659;0;520;95083;88170;0;75027
88170;0;521;30659;70718;0;94465
70718;0;522;88170;32392;0;59073
32392;0;523;70718;29292;0;51967
29292;0;524;32392;10732;0;51979
10732;0;525;29292;85020;0;88686
85020;0;526;10732;34622;0;62341
34622;0;527;85020;48646;0;32673
48646;0;528;34622;89954;0;58974
89954;0;529;48646;79108;0;9719
79108;0;530;89954;17082;0;65538
17082;0;531;79108;69132;0;4429
69132;0;532;17082;4007;0;45403
4007;0;533;69132;24127;0;18103
24127;0;534;4007;82709;0;67824
82709;0;535;24127;16345;0;88154
16345;0;536;82709;99470;0;42019
99470;0;537;16345;96962;0;91113
96962;0;538;99470;77178;0;25237
77178;0;539;96962;59151;0;46256
59151;0;540;77178;76319;0;90122
76319;0;541;59151;73938;0;50203
73938;0;542;76319;16981;0;7951
16981;0;543;73938;98620;0;27480
98620;0;544;16981;85484;0;52668
85484;0;545;98620;36260;0;66609
36260;0;546;85484;52003;0;2884
52003;0;547;36260;26590;0;28437
26590;0;548;52003;53880;0;22858
53880;0;549;26590;52120;0;69202
52120;0;550;53880;97002;0;25414
97002;0;551;52120;35493;0;99762
35493;0;552;97002;70332;0;41605
70332;0;553;35493;72249;0;93120
72249;0;554;70332;55118;0;66692
55118;0;555;72249;16749;0;84955
16749;0;556;55118;52672;0;10639
52672;0;557;16749;70704;0;97751
70704;0;558;52672;40735;0;18716
40735;0;559;70704;76154;0;76851
76154;0;560;40735;77317;0;1645
77317;0;561;76154;33636;0;58754
33636;0;562;77317;70719;0;63111
70719;0;563;33636;35368;0;89726
35368;0;564;70719;732;0;22966
732;0;565;35368;98940;0;95706
98940;0;566;732;44161;0;22535
44161;0;567;98940;87649;0;2439
87649;0;568;44161;5015;0;17934
5015;0;569;87649;81300;0;93247
81300;0;570;5015;63508;0;7495
63508;0;571;81300;80382;0;50353
80382;0;572;63508;90424;0;42733
90424;0;573;80382;88033;0;93323
88033;0;574;90424;26559;0;967
26559;0;575;88033;56656;0;44739
56656;0;576;26559;62981;0;35044
62981;0;577;56656;55454;0;93839
55454;0;578;62981;57426;0;64361
57426;0;579;55454;50119;0;70728
50119;0;580;57426;88207;0;70153
88207;0;581;50119;99961;0;31472
99961;0;582;88207;14398;0;87917
14398;0;583;99961;3899;0;68005
3899;0;584;14398;58575;0;94773
58575;0;585;3899;63582;0;70320
63582;0;586;58575;21205;0;26194
21205;0;587;63582;67382;0;23298
67382;0;588;21205;28106;0;31697
28106;0;589;67382;50838;0;12092
50838;0;590;28106;91846;0;23883
91846;0;591;50838;8545;0;72385
8545;0;592;91846;26007;0;99640
26007;0;593;8545;32737;0;18462
32737;0;594;26007;9061;0;37501
9061;0;595;32737;14409;0;25623
14409;0;596;9061;52899;0;72558
52899;0;597;14409;79272;0;44145
79272;0;598;52899;11747;0;72293
11747;0;599;79272;25170;0;77987
25170;0;600;11747;35979;0;6475
35979;0;601;25170;82384;0;76447
82384;0;602;35979;78306;0;67305
78306;0;603;82384;88391;0;64226
88391;0;604;78306;10737;0;93187
10737;0;605;88391;34880;0;67576
34880;0;606;10737;93788;0;53737
93788;0;607;34880;29377;0;9243
29377;0;608;93788;7886;0;24610
7886;0;609;29377;56472;0;25481
56472;0;610;7886;67585;0;62761
67585;0;611;56472;54101;0;77795
54101;0;612;67585;85264;0;14884
85264;0;613;54101;33709;0;17527
33709;0;614;85264;47506;0;20696
47506;0;615;33709;76215;0;85894
76215;0;616;47506;41689;0;11248
41689;0;617;76215;48994;0;15757
48994;0;618;41689;82404;0;58963
82404;0;619;48994;50372;0;42710
50372;0;620;82404;64677;0;78836
64677;0;621;50372;55941;0;5694
55941;0;622;64677;86977;0;64170
86977;0;623;55941;29355;0;11134
29355;0;624;86977;6494;0;81103
6494;0;625;29355;85019;0;95762
85019;0;626;6494;88847;0;93985
88847;0;627;85019;17650;0;34671
17650;0;628;88847;9410;0;37356
9410;0;629;17650;97690;0;95511
97690;0;630;9410;16216;0;11845
16216;0;631;97690;18326;0;93727
18326;0;632;16216;80216;0;35759
80216;0;633;18326;63431;0;33716
63431;0;634;80216;84396;0;23655
84396;0;635;63431;67643;0;45656
67643;0;636;84396;40778;0;1567
40778;0;637;67643;78532;0;61027
78532;0;638;40778;49585;0;55259
49585;0;639;78532;2235;0;85783
2235;0;640;49585;85682;0;75716
85682;0;641;2235;29337;0;49637
29337;0;642;85682;80533;0;88748
80533;0;643;29337;15127;0;97340
15127;0;644;80533;7008;0;968
7008;0;645;15127;64749;0;66723
64749;0;646;7008;35075;0;14351
35075;0;647;64749;45272;0;11779
45272;0;648;35075;73703;0;19253
73703;0;649;45272;58804;0;98917
58804;0;650;73703;29747;0;36289
29747;0;651;58804;48793;0;94404
48793;0;652;29747;38137;0;36118
38137;0;653;48793;80061;0;48547
80061;0;654;38137;86052;0;83509
86052;0;655;80061;14625;0;90750
14625;0;656;86052;32709;0;73710
32709;0;657;14625;98473;0;90032
98473;0;658;32709;52308;0;65085
52308;0;659;98473;36114;0;56361
36114;0;660;52308;23511;0;61422
23511;0;661;36114;9062;0;17182
9062;0;662;23511;58534;0;44525
58534;0;663;9062;21866;0;34758
21866;0;664;58534;60510;0;65501
60510;0;665;21866;31727;0;6781
31727;0;666;60510;10942;0;74248
10942;0;667;31727;51937;0;72194
51937;0;668;10942;87183;0;54413
87183;0;669;51937;94370;0;35839
94370;0;670;87183;64437;0;53221
64437;0;671;94370;80350;0;9429
80350;0;672;64437;42570;0;73016
42570;0;673;80350;2183;0;79805
2183;0;674;42570;96900;0;55815
96900;0;675;2183;95196;0;23168
95196;0;676;96900;52465;0;18512
52465;0;677;95196;91774;0;27560
91774;0;678;52465;19336;0;25824
19336;0;679;91774;50054;0;99745
50054;0;680;19336;61404;0;78723
61404;0;681;50054;90318;0;51803
90318;0;682;61404;19300;0;5779
19300;0;683;90318;51075;0;70970
51075;0;684;19300;5820;0;59465
5820;0;685;51075;88020;0;80683
88020;0;686;5820;35764;0;7070
35764;0;687;88020;28411;0;75114
28411;0;688;35764;37246;0;42213
37246;0;689;28411;98764;0;13482
98764;0;690;37246;96276;0;4628
96276;0;691;98764;90295;0;11780
90295;0;692;96276;48947;0;93709
48947;0;693;90295;91269;0;91647
91269;0;694;48947;49406;0;3539
49406;0;695;91269;46278;0;98132
46278;0;696;49406;49057;0;89775
49057;0;697;46278;88101;0;68160
88101;0;698;49057;54084;0;97890
54084;0;699;88101;30663;0;61006
30663;0;700;54084;91988;0;27554
91988;0;701;30663;14134;0;81699
14134;0;702;91988;42900;0;42080
42900;0;703;14134;99932;0;55985
99932;0;704;42900;72019;0;2877
72019;0;705;99932;4727;0;30384
4727;0;706;72019;33611;0;47716
33611;0;707;4727;14919;0;15496
14919;0;708;33611;48032;0;83537
48032;0;709;14919;44725;0;74459
44725;0;710;48032;80573;0;63885
80573;0;711;44725;61238;0;47836
61238;0;712;80573;9278;0;33657
9278;0;713;61238;66754;0;92275
66754;0;714;9278;11123;0;36417
11123;0;715;66754;17987;0;23686
17987;0;716;11123;92519;0;26219
92519;0;717;17987;15238;0;86643
15238;0;718;92519;74906;0;86975
74906;0;719;15238;66256;0;4506
66256;0;720;74906;42931;0;56449
42931;0;721;66256;90107;0;96669
90107;0;722;42931;89354;0;83061
89354;0;723;90107;86671;0;83923
86671;0;724;89354;73866;0;62314
73866;0;725;86671;85390;0;22934
85390;0;726;73866;30165;0;48000
30165;0;727;85390;50467;0;82373
50467;0;728;30165;62755;0;24449
62755;0;729;50467;78738;0;88328
78738;0;730;62755;43362;0;16202
43362;0;731;78738;89556;0;54284
89556;0;732;43362;49703;0;12097
49703;0;733;89556;24190;0;42273
24190;0;734;49703;69321;0;69476
69321;0;735;24190;46414;0;2470
46414;0;736;69321;12958;0;21574
12958;0;737;46414;87448;0;23080
87448;0;738;12958;69429;0;34141
69429;0;739;87448;72643;0;77582
72643;0;740;69429;71716;0;85825
71716;0;741;72643;38569;0;99560
38569;0;742;71716;54696;0;66825
54696;0;743;38569;67148;0;47359
67148;0;744;54696;62022;0;5156
62022;0;745;67148;1089;0;83710
1089;0;746;62022;31564;0;48899
31564;0;747;1089;14592;0;55521
14592;0;748;31564;27524;0;94657
27524;0;749;14592;10669;0;61305
10669;0;750;27524;86122;0;4700
86122;0;751;10669;66578;0;75970
66578;0;752;86122;43288;0;36105
43288;0;753;66578;12355;0;43030
12355;0;754;43288;29695;0;65455
29695;0;755;12355;61204;0;75146
61204;0;756;29695;54741;0;27310
54741;0;757;61204;79504;0;8461
79504;0;758;54741;81472;0;37608
81472;0;759;79504;93033;0;33397
93033;0;760;81472;56887;0;54888
56887;0;761;93033;53024;0;76291
53024;0;762;56887;46668;0;4871
46668;0;763;53024;97304;0;67018
97304;0;764;46668;66581;0;74065
66581;0;765;97304;72311;0;69483
72311;0;766;66581;74286;0;20103
74286;0;767;72311;86637;0;83770
86637;0;768;74286;38814;0;23899
38814;0;769;86637;36336;0;66432
36336;0;770;38814;6273;0;10369
6273;0;771;36336;71688;0;3697
71688;0;772;6273;98513;0;91961
98513;0;773;71688;44809;0;14653
44809;0;774;98513;13103;0;55775
13103;0;775;44809;54699;0;49651
54699;0;776;13103;85110;0;13756
