2;4;30;30;false;true;false
4;3;8;4;4;2;4
4;3;9;4;3;4;1
3;3;10;4;4;4;3
4;3;11;3;1;1;1
1;3;12;4;4;3;3
4;3;13;1;3;2;1
3;3;14;4;4;4;4
4;3;15;3;1;4;4
1;3;16;4;2;4;3
2;3;17;1;3;1;1
3;3;18;2;4;2;4
4;3;19;3;3;4;2
3;3;20;4;2;2;2
2;3;21;3;3;2;3
3;3;22;2;3;2;3
3;3;23;3;4;1;1
4;3;24;3;3;4;1
3;3;25;4;4;2;1
4;3;26;3;3;1;4
3;3;27;4;1;2;4
1;3;28;3;3;2;2
3;3;29;1;0;3;1
1;4;0;0;2;4;2
2;4;1;1;1;2;4
1;4;2;2;1;1;3
1;4;3;1;2;4;3
2;4;4;1;4;4;4
4;4;5;2;1;3;4
1;4;6;4;4;2;2
4;4;7;1;4;4;3
4;4;8;4;1;4;4
1;4;9;4;3;4;1
3;4;10;1;1;3;3
1;4;11;3;3;4;2
3;4;12;1;1;1;4
1;4;13;3;4;4;4
4;4;14;1;4;3;1
4;4;15;4;3;4;1
3;4;16;4;1;1;2
1;4;17;3;4;2;4
4;4;18;1;2;3;2
2;4;19;4;2;4;1
2;4;20;2;3;3;4
3;4;21;2;3;2;3
3;4;22;3;1;3;3
1;4;23;3;1;3;2
1;4;24;1;1;4;4
1;4;25;1;4;3;4
4;4;26;1;4;4;3
4;4;27;4;2;3;1
2;4;28;4;1;1;4
1;4;29;2;0;3;3
2;5;0;0;4;1;3
4;5;1;2;3;2;2
3;5;2;4;3;1;4
3;5;3;3;4;1;1
4;5;4;3;4;2;1
4;5;5;4;2;4;1
2;5;6;4;3;1;1
3;5;7;2;4;4;3
4;5;8;3;1;4;2
1;5;9;4;3;1;3
3;5;10;1;2;3;2
2;5;11;3;4;1;4
4;5;12;2;4;3;1
4;5;13;4;1;1;4
1;5;14;4;1;4;4
1;5;15;1;2;4;3
2;5;16;1;4;3;4
4;5;17;2;2;1;1
2;5;18;4;1;4;2
1;5;19;2;4;2;4
4;5;20;1;3;2;1
3;5;21;4;3;3;1
3;5;22;3;2;3;1
2;5;23;3;4;1;1
4;5;24;2;4;1;4
4;5;25;4;3;1;2
3;5;26;4;1;4;4
1;5;27;3;4;4;4
4;5;28;1;3;2;2
3;5;29;4;0;1;4
3;6;0;0;2;2;2
2;6;1;3;4;4;3
4;6;2;2;1;3;3
1;6;3;4;1;3;1
1;6;4;1;1;4;2
1;6;5;1;1;4;4
1;6;6;1;3;2;1
3;6;7;1;2;3;4
2;6;8;3;3;4;2
3;6;9;2;2;1;2
2;6;10;3;4;3;3
4;6;11;2;1;2;1
1;6;12;4;4;4;3
4;6;13;1;4;4;1
4;6;14;4;3;1;3
3;6;15;4;4;1;3
4;6;16;3;1;2;3
1;6;17;4;2;4;1
2;6;18;1;4;2;4
4;6;19;2;1;1;4
1;6;20;4;1;4;3
1;6;21;1;1;3;2
1;6;22;1;1;3;3
1;6;23;1;4;2;2
4;6;24;1;2;4;1
2;6;25;4;4;4;3
4;6;26;2;4;3;3
4;6;27;4;2;1;2
2;6;28;4;4;4;2
4;6;29;2;0;3;4
2;7;0;0;3;3;4
3;7;1;2;3;2;4
3;7;2;3;1;4;2
1;7;3;3;2;1;1
2;7;4;1;4;1;4
4;7;5;2;1;1;2
1;7;6;4;4;1;3
4;7;7;1;2;3;4
2;7;8;4;2;2;1
2;7;9;2;3;3;4
3;7;10;2;1;2;3
1;7;11;3;3;4;1
3;7;12;1;1;1;1
1;7;13;3;3;4;1
3;7;14;1;3;4;3
3;7;15;3;3;3;3
3;7;16;3;1;4;1
1;7;17;3;4;1;4
4;7;18;1;4;2;4
4;7;19;4;3;4;2
3;7;20;4;2;1;3
2;7;21;3;3;1;3
3;7;22;2;2;1;3
2;7;23;3;1;1;3
1;7;24;2;3;4;1
3;7;25;1;3;2;1
3;7;26;3;2;4;2
2;7;27;3;2;4;2
2;7;28;2;4;2;1
4;7;29;2;0;4;1
4;8;0;0;4;2;3
4;8;1;4;2;3;1
2;8;2;4;1;3;1
1;8;3;2;4;1;1
4;8;4;1;2;2;3
2;8;5;4;3;4;3
3;8;6;2;4;1;1
4;8;7;3;1;4;3
1;8;8;4;4;2;1
4;8;9;1;3;2;2
3;8;10;4;1;3;3
1;8;11;3;1;1;4
1;8;12;1;1;3;2
1;8;13;1;3;1;1
3;8;14;1;3;3;4
3;8;15;3;1;3;3
1;8;16;3;4;3;3
4;8;17;1;4;1;2
4;8;18;4;2;4;2
2;8;19;4;3;4;2
3;8;20;2;3;3;4
3;8;21;3;3;2;3
3;8;22;3;3;3;4
3;8;23;3;1;2;4
1;8;24;3;1;1;4
1;8;25;1;2;3;3
2;8;26;1;2;3;4
2;8;27;2;1;2;3
1;8;28;2;1;2;2
1;8;29;1;0;4;1
3;9;0;0;1;4;2
1;9;1;3;1;4;2
1;9;2;1;1;2;2
1;9;3;1;3;1;4
3;9;4;1;3;4;1
3;9;5;3;1;2;1
1;9;6;3;3;3;1
3;9;7;1;1;4;2
1;9;8;3;2;1;3
2;9;9;1;3;4;1
3;9;10;2;4;3;1
4;9;11;3;2;1;3
2;9;12;4;1;1;3
1;9;13;2;4;1;3
4;9;14;1;3;3;3
3;9;15;4;3;3;2
3;9;16;3;2;1;1
2;9;17;3;2;4;1
2;9;18;2;2;4;1
2;9;19;2;4;2;1
4;9;20;2;3;3;3
3;9;21;4;4;3;1
4;9;22;3;4;3;4
4;9;23;4;4;3;4
4;9;24;4;3;1;1
3;9;25;4;4;1;1
4;9;26;3;3;2;2
3;9;27;4;2;2;4
2;9;28;3;1;1;3
1;9;29;2;0;1;1
2;10;0;0;2;3;1
2;10;1;2;2;1;2
2;10;2;2;4;1;2
4;10;3;2;1;1;4
1;10;4;4;1;3;2
1;10;5;1;1;3;1
1;10;6;1;2;1;1
2;10;7;1;3;3;4
3;10;8;2;1;1;1
1;10;9;3;1;2;2
1;10;10;1;3;3;3
3;10;11;1;3;4;1
3;10;12;3;3;2;3
3;10;13;3;3;1;1
3;10;14;3;2;4;4
2;10;15;3;1;3;3
1;10;16;2;1;3;3
1;10;17;1;1;2;2
1;10;18;1;1;2;1
1;10;19;1;3;2;1
3;10;20;1;1;4;3
1;10;21;3;4;3;1
4;10;22;1;4;4;4
4;10;23;4;1;4;1
1;10;24;4;1;4;1
1;10;25;1;2;3;4
2;10;26;1;4;4;2
4;10;27;2;3;3;2
3;10;28;4;1;2;4
1;10;29;3;0;1;2
1;11;0;0;2;2;1
2;11;1;1;2;2;4
2;11;2;2;4;2;2
4;11;3;2;2;4;4
2;11;4;4;1;1;4
1;11;5;2;1;1;2
1;11;6;1;4;1;2
4;11;7;1;1;2;4
1;11;8;4;2;3;4
2;11;9;1;3;1;2
3;11;10;2;1;1;4
1;11;11;3;3;3;4
3;11;12;1;1;3;3
1;11;13;3;4;3;2
4;11;14;1;3;3;1
3;11;15;4;3;2;2
3;11;16;3;2;1;2
2;11;17;3;1;1;3
1;11;18;2;1;1;2
1;11;19;1;3;1;3
3;11;20;1;1;3;3
1;11;21;3;4;1;4
4;11;22;1;1;4;4
1;11;23;4;1;4;1
1;11;24;1;4;1;1
4;11;25;1;2;1;4
2;11;26;4;2;2;4
2;11;27;2;4;4;1
4;11;28;2;2;3;4
2;11;29;4;0;1;4
1;12;0;0;4;1;2
4;12;1;1;2;2;4
2;12;2;4;4;2;4
4;12;3;2;4;4;4
4;12;4;4;2;2;2
2;12;5;4;2;1;3
2;12;6;2;4;1;2
4;12;7;2;4;4;3
4;12;8;4;2;1;3
2;12;9;4;4;2;3
4;12;10;2;4;3;4
4;12;11;4;3;1;1
3;12;12;4;2;3;1
2;12;13;3;1;1;4
1;12;14;2;2;4;1
2;12;15;1;2;3;1
2;12;16;2;3;3;3
3;12;17;2;2;2;4
2;12;18;3;3;1;4
3;12;19;2;3;1;3
3;12;20;3;4;3;4
4;12;21;3;4;1;3
4;12;22;4;1;4;4
1;12;23;4;1;1;2
1;12;24;1;4;1;3
4;12;25;1;4;4;4
4;12;26;4;1;2;1
1;12;27;4;4;2;3
4;12;28;1;4;4;3
4;12;29;4;0;2;1
2;13;0;0;4;1;1
4;13;1;2;4;4;2
4;13;2;4;4;2;2
4;13;3;4;2;4;2
2;13;4;4;3;4;3
3;13;5;2;2;2;1
2;13;6;3;3;2;4
3;13;7;2;3;4;1
3;13;8;3;3;4;3
3;13;9;3;4;2;3
4;13;10;3;1;4;2
1;13;11;4;1;4;2
1;13;12;1;4;3;1
4;13;13;1;1;2;1
1;13;14;4;1;1;3
1;13;15;1;3;2;3
3;13;16;1;4;2;4
4;13;17;3;4;3;4
4;13;18;4;3;2;3
3;13;19;4;4;3;3
4;13;20;3;3;3;1
3;13;21;4;4;4;4
4;13;22;3;2;4;4
2;13;23;4;3;1;4
3;13;24;2;4;1;1
4;13;25;3;1;4;4
1;13;26;4;3;4;4
3;13;27;1;3;1;3
3;13;28;3;1;4;1
1;13;29;3;0;4;3
1;14;0;0;2;2;1
2;14;1;1;2;4;4
2;14;2;2;2;4;4
2;14;3;2;3;4;2
3;14;4;2;1;2;4
1;14;5;3;4;3;2
4;14;6;1;1;2;1
1;14;7;4;3;3;1
3;14;8;1;3;3;3
3;14;9;3;2;3;3
2;14;10;3;2;4;2
2;14;11;2;1;1;2
1;14;12;2;1;1;3
1;14;13;1;3;4;4
3;14;14;1;3;1;4
3;14;15;3;4;1;3
4;14;16;3;4;3;1
4;14;17;4;3;4;1
3;14;18;4;3;4;1
3;14;19;3;1;3;1
1;14;20;3;4;4;4
4;14;21;1;4;3;2
4;14;22;4;4;4;1
4;14;23;4;1;2;3
1;14;24;4;4;3;3
4;14;25;1;4;4;4
4;14;26;4;3;1;1
3;14;27;4;1;3;4
1;14;28;3;3;3;4
3;14;29;1;0;1;3
1;15;0;0;4;1;2
4;15;1;1;4;2;2
4;15;2;4;2;2;1
2;15;3;4;4;2;4
4;15;4;2;2;3;2
2;15;5;4;1;1;2
1;15;6;2;1;4;2
1;15;7;1;3;1;3
3;15;8;1;3;3;1
3;15;9;3;2;3;4
2;15;10;3;2;2;1
2;15;11;2;3;2;2
3;15;12;2;4;1;3
4;15;13;3;4;1;2
4;15;14;4;3;3;4
3;15;15;4;1;3;4
1;15;16;3;1;4;2
1;15;17;1;1;4;4
1;15;18;1;1;3;4
1;15;19;1;4;3;4
4;15;20;1;2;1;3
2;15;21;4;1;4;2
1;15;22;2;3;4;1
3;15;23;1;3;4;3
3;15;24;3;4;1;3
4;15;25;3;1;4;1
1;15;26;4;4;4;4
4;15;27;1;4;3;4
4;15;28;4;3;1;2
3;15;29;4;0;3;3
2;16;0;0;2;1;1
2;16;1;2;1;4;3
1;16;2;2;4;4;1
4;16;3;1;2;2;2
2;16;4;4;2;4;1
2;16;5;2;2;2;1
2;16;6;2;3;1;1
3;16;7;2;1;1;2
1;16;8;3;4;3;4
4;16;9;1;1;3;1
1;16;10;4;2;2;3
2;16;11;1;3;2;3
3;16;12;2;2;3;3
2;16;13;3;4;4;4
4;16;14;2;4;4;2
4;16;15;4;2;3;1
2;16;16;4;4;1;4
4;16;17;2;4;1;2
4;16;18;4;4;1;3
4;16;19;4;3;1;2
3;16;20;4;2;4;4
2;16;21;3;1;2;4
1;16;22;2;3;1;4
3;16;23;1;3;3;4
3;16;24;3;1;3;3
1;16;25;3;4;4;1
4;16;26;1;4;1;4
4;16;27;4;2;4;3
2;16;28;4;3;4;3
3;16;29;2;0;3;3
1;17;0;0;3;2;4
3;17;1;1;1;2;3
1;17;2;3;2;1;2
2;17;3;1;1;4;2
1;17;4;2;1;2;4
1;17;5;1;1;2;3
1;17;6;1;2;2;1
2;17;7;1;4;3;4
4;17;8;2;1;1;4
1;17;9;4;3;4;2
3;17;10;1;3;1;4
3;17;11;3;3;2;3
3;17;12;3;4;3;4
4;17;13;3;2;2;4
2;17;14;4;1;4;4
1;17;15;2;4;4;1
4;17;16;1;2;2;3
2;17;17;4;3;4;1
3;17;18;2;2;4;1
2;17;19;3;4;4;4
4;17;20;2;4;3;1
4;17;21;4;4;2;2
4;17;22;4;4;1;3
4;17;23;4;3;3;1
3;17;24;4;1;3;3
1;17;25;3;4;1;1
4;17;26;1;3;4;4
3;17;27;4;3;4;4
3;17;28;3;3;2;2
3;17;29;3;0;3;3
4;18;0;0;3;1;3
3;18;1;4;2;3;3
2;18;2;3;2;1;3
2;18;3;2;4;2;1
4;18;4;2;3;1;3
3;18;5;4;1;1;4
1;18;6;3;4;1;3
4;18;7;1;4;2;4
4;18;8;4;2;4;2
2;18;9;4;4;1;2
4;18;10;2;3;3;4
3;18;11;4;4;3;3
4;18;12;3;4;3;2
4;18;13;4;4;4;2
4;18;14;4;1;2;2
1;18;15;4;3;1;2
3;18;16;1;1;4;4
1;18;17;3;1;2;4
1;18;18;1;4;3;2
4;18;19;1;1;2;1
1;18;20;4;2;4;3
2;18;21;1;3;4;4
3;18;22;2;1;4;2
1;18;23;3;3;4;3
3;18;24;1;1;3;3
1;18;25;3;4;1;2
4;18;26;1;4;4;4
4;18;27;4;2;3;3
2;18;28;4;3;3;1
3;18;29;2;0;3;1
3;19;0;0;3;4;2
3;19;1;3;3;3;3
3;19;2;3;1;2;1
1;19;3;3;3;2;4
3;19;4;1;4;4;1
4;19;5;3;3;3;1
3;19;6;4;4;1;4
4;19;7;3;2;4;4
2;19;8;4;2;4;1
2;19;9;2;4;2;3
4;19;10;2;3;4;4
3;19;11;4;2;3;1
2;19;12;3;2;4;4
2;19;13;2;2;4;3
2;19;14;2;2;4;4
2;19;15;2;4;1;2
4;19;16;2;4;3;1
4;19;17;4;2;1;4
2;19;18;4;1;1;3
1;19;19;2;3;4;4
3;19;20;1;4;1;2
4;19;21;3;2;2;3
2;19;22;4;3;3;3
3;19;23;2;3;1;2
3;19;24;3;2;3;1
2;19;25;3;4;1;2
4;19;26;2;3;4;3
3;19;27;4;1;4;1
1;19;28;3;1;2;3
1;19;29;1;0;3;4
2;20;0;0;3;3;4
3;20;1;2;1;3;1
1;20;2;3;4;3;1
4;20;3;1;1;1;2
1;20;4;4;1;3;1
1;20;5;1;4;4;4
4;20;6;1;4;3;2
4;20;7;4;1;4;1
1;20;8;4;3;2;4
3;20;9;1;4;2;2
4;20;10;3;1;4;4
1;20;11;4;4;3;1
4;20;12;1;3;2;1
3;20;13;4;4;2;4
4;20;14;3;2;2;3
2;20;15;4;1;2;3
1;20;16;2;4;4;2
4;20;17;1;3;4;4
3;20;18;4;4;2;3
4;20;19;3;2;1;1
2;20;20;4;3;3;3
3;20;21;2;3;4;3
3;20;22;3;2;2;3
2;20;23;3;1;3;1
1;20;24;2;2;3;1
2;20;25;1;3;2;4
3;20;26;2;1;4;3
1;20;27;3;3;3;1
3;20;28;1;4;1;4
4;20;29;3;0;1;4
4;21;0;0;1;2;4
1;21;1;4;1;3;1
1;21;2;1;2;1;3
2;21;3;1;1;4;2
1;21;4;2;4;1;3
4;21;5;1;2;1;3
2;21;6;4;1;4;1
1;21;7;2;4;4;3
4;21;8;1;2;1;4
2;21;9;4;4;3;4
4;21;10;2;1;4;1
1;21;11;4;1;1;3
1;21;12;1;4;4;1
4;21;13;1;3;3;1
3;21;14;4;3;4;4
3;21;15;3;2;2;4
2;21;16;3;4;1;4
4;21;17;2;3;4;1
3;21;18;4;1;3;4
1;21;19;3;3;4;1
3;21;20;1;3;2;4
3;21;21;3;3;3;4
3;21;22;3;1;3;3
1;21;23;3;1;2;4
1;21;24;1;4;1;2
4;21;25;1;3;2;2
3;21;26;4;1;3;1
1;21;27;3;4;1;3
4;21;28;1;4;3;3
4;21;29;4;0;4;3
4;22;0;0;1;4;2
1;22;1;4;3;1;2
3;22;2;1;2;1;3
2;22;3;3;3;2;4
3;22;4;2;3;1;1
3;22;5;3;1;4;2
1;22;6;3;3;2;2
3;22;7;1;4;1;3
4;22;8;3;4;4;4
4;22;9;4;1;2;4
1;22;10;4;3;4;1
3;22;11;1;1;1;3
1;22;12;3;1;1;2
1;22;13;1;4;4;4
4;22;14;1;4;3;3
4;22;15;4;4;3;4
4;22;16;4;1;2;3
1;22;17;4;4;4;1
4;22;18;1;1;3;1
1;22;19;4;4;1;2
4;22;20;1;4;3;4
4;22;21;4;3;3;3
3;22;22;4;4;3;1
4;22;23;3;2;1;3
2;22;24;4;2;1;2
2;22;25;2;1;4;4
1;22;26;2;3;3;2
3;22;27;1;3;1;2
3;22;28;3;3;4;3
3;22;29;3;0;4;2
2;23;0;0;2;4;4
2;23;1;2;3;1;2
3;23;2;2;4;3;3
4;23;3;3;1;2;4
1;23;4;4;2;3;1
2;23;5;1;2;3;1
2;23;6;2;3;1;2
3;23;7;2;4;3;2
4;23;8;3;4;4;1
4;23;9;4;1;4;4
1;23;10;4;3;1;4
3;23;11;1;2;3;4
2;23;12;3;4;1;3
4;23;13;2;3;1;4
3;23;14;4;4;4;4
4;23;15;3;3;4;4
3;23;16;4;1;4;1
1;23;17;3;1;1;2
1;23;18;1;2;4;1
2;23;19;1;4;1;4
4;23;20;2;3;4;4
3;23;21;4;1;4;1
1;23;22;3;3;3;1
3;23;23;1;2;4;1
2;23;24;3;4;2;2
4;23;25;2;2;2;4
2;23;26;4;2;1;3
2;23;27;2;3;3;4
3;23;28;2;2;3;3
2;23;29;3;0;3;2
4;24;0;0;2;2;3
2;24;1;4;3;2;1
3;24;2;2;4;3;1
4;24;3;3;1;4;2
1;24;4;4;1;1;4
1;24;5;1;2;2;4
2;24;6;1;2;2;1
2;24;7;2;1;3;2
1;24;8;2;4;4;4
4;24;9;1;4;4;4
4;24;10;4;4;1;2
4;24;11;4;3;3;3
3;24;12;4;4;2;3
4;24;13;3;4;4;3
4;24;14;4;4;3;1
4;24;15;4;1;4;2
1;24;16;4;2;3;4
2;24;17;1;1;1;3
1;24;18;2;4;1;4
4;24;19;1;4;2;1
4;24;20;4;1;4;4
1;24;21;4;1;3;2
1;24;22;1;1;1;4
1;24;23;1;2;3;3
2;24;24;1;4;2;1
4;24;25;2;3;4;3
3;24;26;4;4;2;2
4;24;27;3;3;2;3
3;24;28;4;2;3;1
2;24;29;3;0;2;4
3;25;0;0;1;4;4
1;25;1;3;1;2;2
1;25;2;1;2;3;4
2;25;3;1;4;4;3
4;25;4;2;4;1;4
4;25;5;4;1;1;1
1;25;6;4;2;2;4
2;25;7;1;4;2;2
4;25;8;2;4;1;4
4;25;9;4;2;4;4
2;25;10;4;3;4;2
3;25;11;2;3;4;3
3;25;12;3;3;3;4
3;25;13;3;1;4;4
1;25;14;3;2;4;4
2;25;15;1;4;4;3
4;25;16;2;3;1;2
3;25;17;4;4;2;1
4;25;18;3;1;1;1
1;25;19;4;4;4;3
4;25;20;1;2;4;2
2;25;21;4;4;1;3
4;25;22;2;3;1;4
3;25;23;4;1;1;2
1;25;24;3;3;2;1
3;25;25;1;2;4;3
2;25;26;3;3;3;1
3;25;27;2;1;4;2
1;25;28;3;4;3;3
4;25;29;1;0;2;4
4;26;0;0;2;3;4
2;26;1;4;4;1;3
4;26;2;2;3;1;1
3;26;3;4;4;2;2
4;26;4;3;1;4;3
1;26;5;4;4;4;2
4;26;6;1;2;1;1
2;26;7;4;4;2;1
4;26;8;2;4;4;4
4;26;9;4;2;4;4
2;26;10;4;3;2;2
3;26;11;2;4;3;1
4;26;12;3;4;3;3
4;26;13;4;4;3;1
4;26;14;4;3;1;2
3;26;15;4;2;2;2
2;26;16;3;1;4;2
1;26;17;2;1;3;4
1;26;18;1;3;4;3
3;26;19;1;2;1;3
2;26;20;3;3;4;4
3;26;21;2;4;2;4
4;26;22;3;2;4;2
2;26;23;4;1;3;2
1;26;24;2;3;1;1
3;26;25;1;1;3;3
1;26;26;3;2;2;1
2;26;27;1;3;3;1
3;26;28;2;4;1;1
4;26;29;3;0;4;4
4;27;0;0;3;4;3
3;27;1;4;1;2;1
1;27;2;3;2;4;3
2;27;3;1;3;3;2
3;27;4;2;2;4;1
2;27;5;3;1;1;2
1;27;6;2;1;4;4
1;27;7;1;4;2;2
4;27;8;1;4;4;4
4;27;9;4;2;4;3
2;27;10;4;1;2;1
1;27;11;2;3;3;4
3;27;12;1;1;4;1
1;27;13;3;2;4;2
2;27;14;1;2;4;4
2;27;15;2;2;3;2
2;27;16;2;4;2;2
4;27;17;2;3;1;1
3;27;18;4;3;1;2
3;27;19;3;4;3;1
4;27;20;3;4;2;1
4;27;21;4;2;3;4
2;27;22;4;2;4;4
2;27;23;2;1;2;1
1;27;24;2;3;1;3
3;27;25;1;1;3;1
1;27;26;3;1;1;3
1;27;27;1;1;2;3
1;27;28;1;4;3;1
4;27;29;1;0;4;1
3;28;0;0;1;4;3
1;28;1;3;3;3;4
3;28;2;1;2;1;3
2;28;3;3;1;2;2
1;28;4;2;2;3;4
2;28;5;1;4;2;1
4;28;6;2;2;1;4
2;28;7;4;4;1;1
4;28;8;2;3;4;4
3;28;9;4;1;4;1
1;28;10;3;4;2;2
4;28;11;1;1;1;4
1;28;12;4;2;3;3
2;28;13;1;4;1;3
4;28;14;2;2;2;3
2;28;15;4;2;2;4
2;28;16;2;1;2;4
1;28;17;2;2;4;4
2;28;18;1;1;3;4
1;28;19;2;1;3;2
1;28;20;1;4;4;2
4;28;21;1;4;4;2
4;28;22;4;1;2;2
1;28;23;4;3;2;4
3;28;24;1;1;1;3
1;28;25;3;3;3;4
3;28;26;1;3;1;1
3;28;27;3;1;1;4
1;28;28;3;1;1;4
1;28;29;1;0;4;3
3;29;0;0;4;3;0
4;29;1;3;3;1;0
3;29;2;4;2;3;0
2;29;3;3;4;2;0
4;29;4;2;1;1;0
1;29;5;4;4;2;0
4;29;6;1;1;4;0
1;29;7;4;4;2;0
4;29;8;1;1;4;0
1;29;9;4;2;3;0
2;29;10;1;4;1;0
4;29;11;2;3;4;0
3;29;12;4;3;1;0
3;29;13;3;3;2;0
3;29;14;3;4;4;0
4;29;15;3;4;2;0
4;29;16;4;4;2;0
4;29;17;4;4;1;0
4;29;18;4;2;2;0
2;29;19;4;2;1;0
2;29;20;2;2;1;0
2;29;21;2;2;4;0
2;29;22;2;4;4;0
4;29;23;2;3;1;0
3;29;24;4;4;3;0
4;29;25;3;1;1;0
1;29;26;4;4;3;0
4;29;27;1;4;3;0
4;29;28;4;3;1;0
3;29;29;4;0;1;0
