1;1000;1000;1;true;true;true
828;125;0;0;0;613;838
838;126;0;0;0;828;484
484;127;0;0;0;838;682
682;128;0;0;0;484;968
968;129;0;0;0;682;870
870;130;0;0;0;968;872
872;131;0;0;0;870;432
432;132;0;0;0;872;553
553;133;0;0;0;432;387
387;134;0;0;0;553;935
935;135;0;0;0;387;495
495;136;0;0;0;935;350
350;137;0;0;0;495;857
857;138;0;0;0;350;608
608;139;0;0;0;857;824
824;140;0;0;0;608;291
291;141;0;0;0;824;450
450;142;0;0;0;291;170
170;143;0;0;0;450;447
447;144;0;0;0;170;615
615;145;0;0;0;447;330
330;146;0;0;0;615;419
419;147;0;0;0;330;218
218;148;0;0;0;419;77
77;149;0;0;0;218;136
136;150;0;0;0;77;311
311;151;0;0;0;136;805
805;152;0;0;0;311;958
958;153;0;0;0;805;406
406;154;0;0;0;958;899
899;155;0;0;0;406;775
775;156;0;0;0;899;778
778;157;0;0;0;775;362
362;158;0;0;0;778;809
809;159;0;0;0;362;763
763;160;0;0;0;809;17
17;161;0;0;0;763;152
152;162;0;0;0;17;835
835;163;0;0;0;152;1
1;164;0;0;0;835;336
336;165;0;0;0;1;851
851;166;0;0;0;336;850
850;167;0;0;0;851;523
523;168;0;0;0;850;711
711;169;0;0;0;523;87
87;170;0;0;0;711;11
11;171;0;0;0;87;261
261;172;0;0;0;11;549
549;173;0;0;0;261;690
690;174;0;0;0;549;124
124;175;0;0;0;690;382
382;176;0;0;0;124;636
636;177;0;0;0;382;228
228;178;0;0;0;636;946
946;179;0;0;0;228;561
561;180;0;0;0;946;948
948;181;0;0;0;561;371
371;182;0;0;0;948;186
186;183;0;0;0;371;95
95;184;0;0;0;186;580
580;185;0;0;0;95;396
396;186;0;0;0;580;950
950;187;0;0;0;396;951
951;188;0;0;0;950;470
470;189;0;0;0;951;68
68;190;0;0;0;470;610
610;191;0;0;0;68;367
367;192;0;0;0;610;762
762;193;0;0;0;367;52
52;194;0;0;0;762;442
442;195;0;0;0;52;841
841;196;0;0;0;442;179
179;197;0;0;0;841;259
259;198;0;0;0;179;810
810;199;0;0;0;259;364
364;200;0;0;0;810;296
296;201;0;0;0;364;876
876;202;0;0;0;296;381
381;203;0;0;0;876;591
591;204;0;0;0;381;400
400;205;0;0;0;591;357
357;206;0;0;0;400;627
627;207;0;0;0;357;773
773;208;0;0;0;627;233
233;209;0;0;0;773;570
570;210;0;0;0;233;189
189;211;0;0;0;570;307
307;212;0;0;0;189;517
517;213;0;0;0;307;394
394;214;0;0;0;517;607
607;215;0;0;0;394;58
58;216;0;0;0;607;208
208;217;0;0;0;58;715
715;218;0;0;0;208;721
721;219;0;0;0;715;656
656;220;0;0;0;721;21
21;221;0;0;0;656;774
774;222;0;0;0;21;792
792;223;0;0;0;774;22
22;224;0;0;0;792;952
952;225;0;0;0;22;477
477;226;0;0;0;952;424
424;227;0;0;0;477;752
752;228;0;0;0;424;418
418;229;0;0;0;752;718
718;230;0;0;0;418;593
593;231;0;0;0;718;74
74;232;0;0;0;593;299
299;233;0;0;0;74;938
938;234;0;0;0;299;125
125;235;0;0;0;938;439
439;236;0;0;0;125;848
848;237;0;0;0;439;705
705;238;0;0;0;848;278
278;239;0;0;0;705;348
348;240;0;0;0;278;867
867;241;0;0;0;348;368
368;242;0;0;0;867;243
243;243;0;0;0;368;281
281;244;0;0;0;243;720
720;245;0;0;0;281;196
196;246;0;0;0;720;959
959;247;0;0;0;196;116
116;248;0;0;0;959;699
699;249;0;0;0;116;463
463;250;0;0;0;699;939
939;251;0;0;0;463;62
62;252;0;0;0;939;918
918;253;0;0;0;62;559
559;254;0;0;0;918;632
632;255;0;0;0;559;207
207;256;0;0;0;632;860
860;257;0;0;0;207;545
545;258;0;0;0;860;304
304;259;0;0;0;545;889
889;260;0;0;0;304;363
363;261;0;0;0;889;540
540;262;0;0;0;363;658
658;263;0;0;0;540;404
404;264;0;0;0;658;403
403;265;0;0;0;404;168
168;266;0;0;0;403;240
240;267;0;0;0;168;151
151;268;0;0;0;240;6
6;269;0;0;0;151;821
821;270;0;0;0;6;248
248;271;0;0;0;821;581
581;272;0;0;0;248;130
130;273;0;0;0;581;266
266;274;0;0;0;130;445
445;275;0;0;0;266;863
863;276;0;0;0;445;84
84;277;0;0;0;863;713
713;278;0;0;0;84;687
687;279;0;0;0;713;582
582;280;0;0;0;687;643
643;281;0;0;0;582;622
622;282;0;0;0;643;667
667;283;0;0;0;622;229
229;284;0;0;0;667;302
302;285;0;0;0;229;945
945;286;0;0;0;302;80
80;287;0;0;0;945;990
990;288;0;0;0;80;890
890;289;0;0;0;990;989
989;290;0;0;0;890;81
81;291;0;0;0;989;358
358;292;0;0;0;81;753
753;293;0;0;0;358;937
937;294;0;0;0;753;538
538;295;0;0;0;937;795
795;296;0;0;0;538;411
411;297;0;0;0;795;954
954;298;0;0;0;411;845
845;299;0;0;0;954;768
768;300;0;0;0;845;434
434;301;0;0;0;768;639
639;302;0;0;0;434;654
654;303;0;0;0;639;597
597;304;0;0;0;654;500
500;305;0;0;0;597;409
409;306;0;0;0;500;349
349;307;0;0;0;409;230
230;308;0;0;0;349;314
314;309;0;0;0;230;374
374;310;0;0;0;314;703
703;311;0;0;0;374;376
376;312;0;0;0;703;54
54;313;0;0;0;376;901
901;314;0;0;0;54;734
734;315;0;0;0;901;812
812;316;0;0;0;734;492
492;317;0;0;0;812;626
626;318;0;0;0;492;786
786;319;0;0;0;626;984
984;320;0;0;0;786;512
512;321;0;0;0;984;126
126;322;0;0;0;512;341
341;323;0;0;0;126;624
624;324;0;0;0;341;83
83;325;0;0;0;624;192
192;326;0;0;0;83;733
733;327;0;0;0;192;746
746;328;0;0;0;733;154
154;329;0;0;0;746;24
24;330;0;0;0;154;931
931;331;0;0;0;24;272
272;332;0;0;0;931;502
502;333;0;0;0;272;50
50;334;0;0;0;502;664
664;335;0;0;0;50;853
853;336;0;0;0;664;335
335;337;0;0;0;853;575
575;338;0;0;0;335;988
988;339;0;0;0;575;430
430;340;0;0;0;988;635
635;341;0;0;0;430;297
297;342;0;0;0;635;209
209;343;0;0;0;297;98
98;344;0;0;0;209;758
758;345;0;0;0;98;530
530;346;0;0;0;758;283
283;347;0;0;0;530;241
241;348;0;0;0;283;298
298;349;0;0;0;241;892
892;350;0;0;0;298;429
429;351;0;0;0;892;794
794;352;0;0;0;429;194
194;353;0;0;0;794;505
505;354;0;0;0;194;660
660;355;0;0;0;505;914
914;356;0;0;0;660;255
255;357;0;0;0;914;464
464;358;0;0;0;255;415
415;359;0;0;0;464;504
504;360;0;0;0;415;237
237;361;0;0;0;504;111
111;362;0;0;0;237;97
97;363;0;0;0;111;913
913;364;0;0;0;97;366
366;365;0;0;0;913;677
677;366;0;0;0;366;416
416;367;0;0;0;677;930
930;368;0;0;0;416;144
144;369;0;0;0;930;65
65;370;0;0;0;144;375
375;371;0;0;0;65;127
127;372;0;0;0;375;37
37;373;0;0;0;127;287
287;374;0;0;0;37;543
543;375;0;0;0;287;34
34;376;0;0;0;543;547
547;377;0;0;0;34;454
454;378;0;0;0;547;804
804;379;0;0;0;454;90
90;380;0;0;0;804;940
940;381;0;0;0;90;69
69;382;0;0;0;940;868
868;383;0;0;0;69;776
776;384;0;0;0;868;269
269;385;0;0;0;776;161
161;386;0;0;0;269;875
875;387;0;0;0;161;43
43;388;0;0;0;875;215
215;389;0;0;0;43;66
66;390;0;0;0;215;551
551;391;0;0;0;66;770
770;392;0;0;0;551;389
389;393;0;0;0;770;659
659;394;0;0;0;389;164
164;395;0;0;0;659;785
785;396;0;0;0;164;743
743;397;0;0;0;785;202
202;398;0;0;0;743;579
579;399;0;0;0;202;105
105;400;0;0;0;579;469
469;401;0;0;0;105;781
781;402;0;0;0;469;462
462;403;0;0;0;781;20
20;404;0;0;0;462;451
451;405;0;0;0;20;784
784;406;0;0;0;451;305
305;407;0;0;0;784;609
609;408;0;0;0;305;440
440;409;0;0;0;609;177
177;410;0;0;0;440;791
791;411;0;0;0;177;916
916;412;0;0;0;791;922
922;413;0;0;0;916;487
487;414;0;0;0;922;388
388;415;0;0;0;487;473
473;416;0;0;0;388;385
385;417;0;0;0;473;13
13;418;0;0;0;385;975
975;419;0;0;0;13;378
378;420;0;0;0;975;873
873;421;0;0;0;378;115
115;422;0;0;0;873;558
558;423;0;0;0;115;704
704;424;0;0;0;558;917
917;425;0;0;0;704;978
978;426;0;0;0;917;956
956;427;0;0;0;978;231
231;428;0;0;0;956;611
611;429;0;0;0;231;427
427;430;0;0;0;611;796
796;431;0;0;0;427;201
201;432;0;0;0;796;395
395;433;0;0;0;201;524
524;434;0;0;0;395;89
89;435;0;0;0;524;904
904;436;0;0;0;89;319
319;437;0;0;0;904;681
681;438;0;0;0;319;982
982;439;0;0;0;681;268
268;440;0;0;0;982;707
707;441;0;0;0;268;217
217;442;0;0;0;707;655
655;443;0;0;0;217;596
596;444;0;0;0;655;679
679;445;0;0;0;596;64
64;446;0;0;0;679;965
965;447;0;0;0;64;881
881;448;0;0;0;965;604
604;449;0;0;0;881;410
410;450;0;0;0;604;686
686;451;0;0;0;410;285
285;452;0;0;0;686;844
844;453;0;0;0;285;576
576;454;0;0;0;844;119
119;455;0;0;0;576;14
14;456;0;0;0;119;438
438;457;0;0;0;14;684
684;458;0;0;0;438;183
183;459;0;0;0;684;140
140;460;0;0;0;183;907
907;461;0;0;0;140;294
294;462;0;0;0;907;520
520;463;0;0;0;294;924
924;464;0;0;0;520;498
498;465;0;0;0;924;227
227;466;0;0;0;498;976
976;467;0;0;0;227;308
308;468;0;0;0;976;942
942;469;0;0;0;308;673
673;470;0;0;0;942;864
864;471;0;0;0;673;174
174;472;0;0;0;864;210
210;473;0;0;0;174;748
748;474;0;0;0;210;86
86;475;0;0;0;748;141
141;476;0;0;0;86;5
5;477;0;0;0;141;286
286;478;0;0;0;5;666
666;479;0;0;0;286;254
254;480;0;0;0;666;888
888;481;0;0;0;254;998
998;482;0;0;0;888;191
191;483;0;0;0;998;30
30;484;0;0;0;191;503
503;485;0;0;0;30;184
184;486;0;0;0;503;102
102;487;0;0;0;184;260
260;488;0;0;0;102;730
730;489;0;0;0;260;898
898;490;0;0;0;730;852
852;491;0;0;0;898;526
526;492;0;0;0;852;135
135;493;0;0;0;526;997
997;494;0;0;0;135;993
993;495;0;0;0;997;206
206;496;0;0;0;993;833
833;497;0;0;0;206;421
421;498;0;0;0;833;91
91;499;0;0;0;421;292
292;500;0;0;0;91;921
921;501;0;0;0;292;390
390;502;0;0;0;921;823
823;503;0;0;0;390;829
829;504;0;0;0;823;662
662;505;0;0;0;829;397
397;506;0;0;0;662;506
506;507;0;0;0;397;365
365;508;0;0;0;506;779
779;509;0;0;0;365;831
831;510;0;0;0;779;273
273;511;0;0;0;831;117
117;512;0;0;0;273;494
494;513;0;0;0;117;132
132;514;0;0;0;494;811
811;515;0;0;0;132;532
532;516;0;0;0;811;157
157;517;0;0;0;532;653
653;518;0;0;0;157;380
380;519;0;0;0;653;44
44;520;0;0;0;380;323
323;521;0;0;0;44;41
41;522;0;0;0;323;101
101;523;0;0;0;41;700
700;524;0;0;0;101;221
221;525;0;0;0;700;694
694;526;0;0;0;221;534
534;527;0;0;0;694;280
280;528;0;0;0;534;423
423;529;0;0;0;280;533
533;530;0;0;0;423;277
277;531;0;0;0;533;537
537;532;0;0;0;277;351
351;533;0;0;0;537;379
379;534;0;0;0;351;448
448;535;0;0;0;379;36
36;536;0;0;0;448;197
197;537;0;0;0;36;974
974;538;0;0;0;197;745
745;539;0;0;0;974;279
279;540;0;0;0;745;178
178;541;0;0;0;279;190
190;542;0;0;0;178;985
985;543;0;0;0;190;200
200;544;0;0;0;985;145
145;545;0;0;0;200;482
482;546;0;0;0;145;93
93;547;0;0;0;482;176
176;548;0;0;0;93;744
744;549;0;0;0;176;373
373;550;0;0;0;744;352
352;551;0;0;0;373;672
672;552;0;0;0;352;257
257;553;0;0;0;672;644
644;554;0;0;0;257;92
92;555;0;0;0;644;521
521;556;0;0;0;92;787
787;557;0;0;0;521;902
902;558;0;0;0;787;689
689;559;0;0;0;902;460
460;560;0;0;0;689;782
782;561;0;0;0;460;724
724;562;0;0;0;782;158
158;563;0;0;0;724;236
236;564;0;0;0;158;412
412;565;0;0;0;236;531
531;566;0;0;0;412;328
328;567;0;0;0;531;628
628;568;0;0;0;328;264
264;569;0;0;0;628;923
923;570;0;0;0;264;247
247;571;0;0;0;923;969
969;572;0;0;0;247;493
493;573;0;0;0;969;188
188;574;0;0;0;493;799
799;575;0;0;0;188;714
714;576;0;0;0;799;665
665;577;0;0;0;714;344
344;578;0;0;0;665;621
621;579;0;0;0;344;220
220;580;0;0;0;621;326
326;581;0;0;0;220;780
780;582;0;0;0;326;871
871;583;0;0;0;780;467
467;584;0;0;0;871;761
761;585;0;0;0;467;295
295;586;0;0;0;761;360
360;587;0;0;0;295;156
156;588;0;0;0;360;253
253;589;0;0;0;156;321
321;590;0;0;0;253;827
827;591;0;0;0;321;187
187;592;0;0;0;827;884
884;593;0;0;0;187;623
623;594;0;0;0;884;213
213;595;0;0;0;623;53
53;596;0;0;0;213;981
981;597;0;0;0;53;800
800;598;0;0;0;981;78
78;599;0;0;0;800;270
270;600;0;0;0;78;719
719;601;0;0;0;270;70
70;602;0;0;0;719;437
437;603;0;0;0;70;855
855;604;0;0;0;437;840
840;605;0;0;0;855;839
839;606;0;0;0;840;32
32;607;0;0;0;839;966
966;608;0;0;0;32;417
417;609;0;0;0;966;574
574;610;0;0;0;417;815
815;611;0;0;0;574;67
67;612;0;0;0;815;166
166;613;0;0;0;67;915
915;614;0;0;0;166;766
766;615;0;0;0;915;789
789;616;0;0;0;766;490
490;617;0;0;0;789;816
816;618;0;0;0;490;435
435;619;0;0;0;816;637
637;620;0;0;0;435;238
238;621;0;0;0;637;539
539;622;0;0;0;238;928
928;623;0;0;0;539;603
603;624;0;0;0;928;691
691;625;0;0;0;603;970
970;626;0;0;0;691;650
650;627;0;0;0;970;204
204;628;0;0;0;650;554
554;629;0;0;0;204;936
936;630;0;0;0;554;399
399;631;0;0;0;936;108
108;632;0;0;0;399;862
862;633;0;0;0;108;820
820;634;0;0;0;862;771
771;635;0;0;0;820;514
514;636;0;0;0;771;333
333;637;0;0;0;514;696
696;638;0;0;0;333;508
508;639;0;0;0;696;564
564;640;0;0;0;508;555
555;641;0;0;0;564;485
485;642;0;0;0;555;82
82;643;0;0;0;485;657
657;644;0;0;0;82;324
324;645;0;0;0;657;114
114;646;0;0;0;324;12
12;647;0;0;0;114;584
584;648;0;0;0;12;620
620;649;0;0;0;584;100
100;650;0;0;0;620;398
398;651;0;0;0;100;556
556;652;0;0;0;398;697
697;653;0;0;0;556;428
428;654;0;0;0;697;96
96;655;0;0;0;428;856
856;656;0;0;0;96;944
944;657;0;0;0;856;926
926;658;0;0;0;944;754
754;659;0;0;0;926;614
614;660;0;0;0;754;560
560;661;0;0;0;614;858
858;662;0;0;0;560;683
683;663;0;0;0;858;180
180;664;0;0;0;683;199
199;665;0;0;0;180;198
198;666;0;0;0;199;849
849;667;0;0;0;198;995
995;668;0;0;0;849;346
346;669;0;0;0;995;139
139;670;0;0;0;346;964
964;671;0;0;0;139;630
630;672;0;0;0;964;133
133;673;0;0;0;630;271
271;674;0;0;0;133;723
723;675;0;0;0;271;602
602;676;0;0;0;723;869
869;677;0;0;0;602;60
60;678;0;0;0;869;18
18;679;0;0;0;60;886
886;680;0;0;0;18;359
359;681;0;0;0;886;511
511;682;0;0;0;359;590
590;683;0;0;0;511;646
646;684;0;0;0;590;137
137;685;0;0;0;646;671
671;686;0;0;0;137;2
2;687;0;0;0;671;565
565;688;0;0;0;2;991
991;689;0;0;0;565;932
932;690;0;0;0;991;747
747;691;0;0;0;932;865
865;692;0;0;0;747;306
306;693;0;0;0;865;986
986;694;0;0;0;306;764
764;695;0;0;0;986;73
73;696;0;0;0;764;134
134;697;0;0;0;73;709
709;698;0;0;0;134;107
107;699;0;0;0;709;104
104;700;0;0;0;107;112
112;701;0;0;0;104;992
992;702;0;0;0;112;425
425;703;0;0;0;992;56
56;704;0;0;0;425;71
71;705;0;0;0;56;688
688;706;0;0;0;71;443
443;707;0;0;0;688;802
802;708;0;0;0;443;949
949;709;0;0;0;802;798
798;710;0;0;0;949;725
725;711;0;0;0;798;472
472;712;0;0;0;725;760
760;713;0;0;0;472;171
171;714;0;0;0;760;501
501;715;0;0;0;171;356
356;716;0;0;0;501;182
182;717;0;0;0;356;879
879;718;0;0;0;182;541
541;719;0;0;0;879;509
509;720;0;0;0;541;150
150;721;0;0;0;509;546
546;722;0;0;0;150;334
334;723;0;0;0;546;160
160;724;0;0;0;334;318
318;725;0;0;0;160;148
148;726;0;0;0;318;338
338;727;0;0;0;148;900
900;728;0;0;0;338;619
619;729;0;0;0;900;225
225;730;0;0;0;619;847
847;731;0;0;0;225;567
567;732;0;0;0;847;722
722;733;0;0;0;567;262
262;734;0;0;0;722;594
594;735;0;0;0;262;542
542;736;0;0;0;594;23
23;737;0;0;0;542;859
859;738;0;0;0;23;205
205;739;0;0;0;859;674
674;740;0;0;0;205;887
887;741;0;0;0;674;47
47;742;0;0;0;887;698
698;743;0;0;0;47;830
830;744;0;0;0;698;224
224;745;0;0;0;830;757
757;746;0;0;0;224;301
301;747;0;0;0;757;212
212;748;0;0;0;301;589
589;749;0;0;0;212;880
880;750;0;0;0;589;651
651;751;0;0;0;880;755
755;752;0;0;0;651;765
765;753;0;0;0;755;742
742;754;0;0;0;765;113
113;755;0;0;0;742;391
391;756;0;0;0;113;481
481;757;0;0;0;391;987
987;758;0;0;0;481;717
717;759;0;0;0;987;933
933;760;0;0;0;717;45
45;761;0;0;0;933;629
629;762;0;0;0;45;129
129;763;0;0;0;629;458
458;764;0;0;0;129;678
678;765;0;0;0;458;57
57;766;0;0;0;678;825
825;767;0;0;0;57;648
648;768;0;0;0;825;312
312;769;0;0;0;648;638
638;770;0;0;0;312;31
31;771;0;0;0;638;905
905;772;0;0;0;31;896
896;773;0;0;0;905;39
39;774;0;0;0;896;317
317;775;0;0;0;39;483
483;776;0;0;0;317;441
441;777;0;0;0;483;934
934;778;0;0;0;441;128
128;779;0;0;0;934;167
167;780;0;0;0;128;772
772;781;0;0;0;167;801
801;782;0;0;0;772;232
232;783;0;0;0;801;15
15;784;0;0;0;232;325
325;785;0;0;0;15;967
967;786;0;0;0;325;455
455;787;0;0;0;967;1000
1000;788;0;0;0;455;369
369;789;0;0;0;1000;676
676;790;0;0;0;369;63
63;791;0;0;0;676;131
131;792;0;0;0;63;548
548;793;0;0;0;131;138
138;794;0;0;0;548;882
882;795;0;0;0;138;195
195;796;0;0;0;882;736
736;797;0;0;0;195;625
625;798;0;0;0;736;436
436;799;0;0;0;625;783
783;800;0;0;0;436;535
535;801;0;0;0;783;544
544;802;0;0;0;535;327
327;803;0;0;0;544;51
51;804;0;0;0;327;143
143;805;0;0;0;51;239
239;806;0;0;0;143;461
461;807;0;0;0;239;617
617;808;0;0;0;461;25
25;809;0;0;0;617;790
790;810;0;0;0;25;822
822;811;0;0;0;790;489
489;812;0;0;0;822;577
577;813;0;0;0;489;706
706;814;0;0;0;577;737
737;815;0;0;0;706;343
343;816;0;0;0;737;275
275;817;0;0;0;343;76
76;818;0;0;0;275;756
756;819;0;0;0;76;588
588;820;0;0;0;756;788
788;821;0;0;0;588;953
953;822;0;0;0;788;235
235;823;0;0;0;953;172
172;824;0;0;0;235;181
181;825;0;0;0;172;712
712;826;0;0;0;181;877
877;827;0;0;0;712;332
332;828;0;0;0;877;994
994;829;0;0;0;332;193
193;830;0;0;0;994;165
165;831;0;0;0;193;478
478;832;0;0;0;165;431
431;833;0;0;0;478;732
732;834;0;0;0;431;276
276;835;0;0;0;732;675
675;836;0;0;0;276;735
735;837;0;0;0;675;738
738;838;0;0;0;735;693
693;839;0;0;0;738;927
927;840;0;0;0;693;355
355;841;0;0;0;927;739
739;842;0;0;0;355;731
731;843;0;0;0;739;507
507;844;0;0;0;731;33
33;845;0;0;0;507;767
767;846;0;0;0;33;885
885;847;0;0;0;767;347
347;848;0;0;0;885;405
405;849;0;0;0;347;452
452;850;0;0;0;405;600
600;851;0;0;0;452;414
414;852;0;0;0;600;912
912;853;0;0;0;414;572
572;854;0;0;0;912;726
726;855;0;0;0;572;566
566;856;0;0;0;726;919
919;857;0;0;0;566;894
894;858;0;0;0;919;433
433;859;0;0;0;894;983
983;860;0;0;0;433;769
769;861;0;0;0;983;313
313;862;0;0;0;769;668
668;863;0;0;0;313;392
392;864;0;0;0;668;680
680;865;0;0;0;392;246
246;866;0;0;0;680;38
38;867;0;0;0;246;640
640;868;0;0;0;38;75
75;869;0;0;0;640;251
251;870;0;0;0;75;601
601;871;0;0;0;251;652
652;872;0;0;0;601;72
72;873;0;0;0;652;963
963;874;0;0;0;72;595
595;875;0;0;0;963;155
155;876;0;0;0;595;777
777;877;0;0;0;155;583
583;878;0;0;0;777;214
214;879;0;0;0;583;303
303;880;0;0;0;214;563
563;881;0;0;0;303;606
606;882;0;0;0;563;159
159;883;0;0;0;606;402
402;884;0;0;0;159;426
426;885;0;0;0;402;729
729;886;0;0;0;426;123
123;887;0;0;0;729;895
895;888;0;0;0;123;568
568;889;0;0;0;895;315
315;890;0;0;0;568;49
49;891;0;0;0;315;288
288;892;0;0;0;49;702
702;893;0;0;0;288;401
401;894;0;0;0;702;692
692;895;0;0;0;401;728
728;896;0;0;0;692;878
878;897;0;0;0;728;749
749;898;0;0;0;878;525
525;899;0;0;0;749;996
996;900;0;0;0;525;40
40;901;0;0;0;996;329
329;902;0;0;0;40;854
854;903;0;0;0;329;883
883;904;0;0;0;854;793
793;905;0;0;0;883;453
453;906;0;0;0;793;818
818;907;0;0;0;453;496
496;908;0;0;0;818;173
173;909;0;0;0;496;826
826;910;0;0;0;173;960
960;911;0;0;0;826;832
832;912;0;0;0;960;806
806;913;0;0;0;832;633
633;914;0;0;0;806;813
813;915;0;0;0;633;836
836;916;0;0;0;813;4
4;917;0;0;0;836;499
499;918;0;0;0;4;407
407;919;0;0;0;499;446
446;920;0;0;0;407;85
85;921;0;0;0;446;957
957;922;0;0;0;85;803
803;923;0;0;0;957;708
708;924;0;0;0;803;309
309;925;0;0;0;708;234
234;926;0;0;0;309;874
874;927;0;0;0;234;471
471;928;0;0;0;874;310
310;929;0;0;0;471;861
861;930;0;0;0;310;393
393;931;0;0;0;861;513
513;932;0;0;0;393;550
550;933;0;0;0;513;244
244;934;0;0;0;550;480
480;935;0;0;0;244;456
456;936;0;0;0;480;420
420;937;0;0;0;456;465
465;938;0;0;0;420;274
274;939;0;0;0;465;522
522;940;0;0;0;274;153
153;941;0;0;0;522;807
807;942;0;0;0;153;457
457;943;0;0;0;807;979
979;944;0;0;0;457;46
46;945;0;0;0;979;413
413;946;0;0;0;46;282
282;947;0;0;0;413;972
972;948;0;0;0;282;893
893;949;0;0;0;972;557
557;950;0;0;0;893;61
61;951;0;0;0;557;386
386;952;0;0;0;61;701
701;953;0;0;0;386;529
529;954;0;0;0;701;267
267;955;0;0;0;529;605
605;956;0;0;0;267;909
909;957;0;0;0;605;340
340;958;0;0;0;909;185
185;959;0;0;0;340;211
211;960;0;0;0;185;337
337;961;0;0;0;211;518
518;962;0;0;0;337;342
342;963;0;0;0;518;59
59;964;0;0;0;342;223
223;965;0;0;0;59;977
977;966;0;0;0;223;42
42;967;0;0;0;977;571
571;968;0;0;0;42;497
497;969;0;0;0;571;528
528;970;0;0;0;497;750
750;971;0;0;0;528;814
814;972;0;0;0;750;910
910;973;0;0;0;814;741
741;974;0;0;0;910;911
911;975;0;0;0;741;422
422;976;0;0;0;911;695
695;977;0;0;0;422;16
16;978;0;0;0;695;370
370;979;0;0;0;16;475
475;980;0;0;0;370;175
175;981;0;0;0;475;162
162;982;0;0;0;175;906
906;983;0;0;0;162;962
962;984;0;0;0;906;48
48;985;0;0;0;962;866
866;986;0;0;0;48;925
925;987;0;0;0;866;163
163;988;0;0;0;925;516
516;989;0;0;0;163;751
751;990;0;0;0;516;510
510;991;0;0;0;751;645
645;992;0;0;0;510;834
834;993;0;0;0;645;941
941;994;0;0;0;834;216
216;995;0;0;0;941;961
961;996;0;0;0;216;947
