1;4;100000;1;false;true;false
4;101;0;0;0;1;1
1;102;0;0;0;4;1
1;103;0;0;0;1;3
3;104;0;0;0;1;3
3;105;0;0;0;3;3
3;106;0;0;0;3;4
4;107;0;0;0;3;4
4;108;0;0;0;4;1
1;109;0;0;0;4;3
3;110;0;0;0;1;3
3;111;0;0;0;3;3
3;112;0;0;0;3;1
1;113;0;0;0;3;2
2;114;0;0;0;1;4
4;115;0;0;0;2;2
2;116;0;0;0;4;3
3;117;0;0;0;2;1
1;118;0;0;0;3;2
2;119;0;0;0;1;3
3;120;0;0;0;2;4
4;121;0;0;0;3;1
1;122;0;0;0;4;1
1;123;0;0;0;1;3
3;124;0;0;0;1;4
4;125;0;0;0;3;4
4;126;0;0;0;4;1
1;127;0;0;0;4;4
4;128;0;0;0;1;3
3;129;0;0;0;4;4
4;130;0;0;0;3;3
3;131;0;0;0;4;4
4;132;0;0;0;3;3
3;133;0;0;0;4;1
1;134;0;0;0;3;1
1;135;0;0;0;1;2
2;136;0;0;0;1;4
4;137;0;0;0;2;1
1;138;0;0;0;4;1
1;139;0;0;0;1;4
4;140;0;0;0;1;3
3;141;0;0;0;4;2
2;142;0;0;0;3;2
2;143;0;0;0;2;1
1;144;0;0;0;2;4
4;145;0;0;0;1;3
3;146;0;0;0;4;3
3;147;0;0;0;3;1
1;148;0;0;0;3;1
1;149;0;0;0;1;3
3;150;0;0;0;1;4
4;151;0;0;0;3;3
3;152;0;0;0;4;1
1;153;0;0;0;3;1
1;154;0;0;0;1;3
3;155;0;0;0;1;1
1;156;0;0;0;3;1
1;157;0;0;0;1;4
4;158;0;0;0;1;1
1;159;0;0;0;4;4
4;160;0;0;0;1;1
1;161;0;0;0;4;3
3;162;0;0;0;1;2
2;163;0;0;0;3;2
2;164;0;0;0;2;1
1;165;0;0;0;2;3
3;166;0;0;0;1;2
2;167;0;0;0;3;3
3;168;0;0;0;2;3
3;169;0;0;0;3;1
1;170;0;0;0;3;2
2;171;0;0;0;1;4
4;172;0;0;0;2;3
3;173;0;0;0;4;2
2;174;0;0;0;3;3
3;175;0;0;0;2;2
2;176;0;0;0;3;3
3;177;0;0;0;2;3
3;178;0;0;0;3;1
1;179;0;0;0;3;4
4;180;0;0;0;1;3
3;181;0;0;0;4;4
4;182;0;0;0;3;3
3;183;0;0;0;4;2
2;184;0;0;0;3;1
1;185;0;0;0;2;4
4;186;0;0;0;1;4
4;187;0;0;0;4;2
2;188;0;0;0;4;1
1;189;0;0;0;2;2
2;190;0;0;0;1;4
4;191;0;0;0;2;4
4;192;0;0;0;4;2
2;193;0;0;0;4;4
4;194;0;0;0;2;1
1;195;0;0;0;4;1
1;196;0;0;0;1;4
4;197;0;0;0;1;4
4;198;0;0;0;4;3
3;199;0;0;0;4;1
1;200;0;0;0;3;4
4;201;0;0;0;1;1
1;202;0;0;0;4;1
1;203;0;0;0;1;4
4;204;0;0;0;1;2
2;205;0;0;0;4;2
2;206;0;0;0;2;4
4;207;0;0;0;2;3
3;208;0;0;0;4;1
1;209;0;0;0;3;2
2;210;0;0;0;1;3
3;211;0;0;0;2;1
1;212;0;0;0;3;3
3;213;0;0;0;1;4
4;214;0;0;0;3;2
2;215;0;0;0;4;1
1;216;0;0;0;2;4
4;217;0;0;0;1;3
3;218;0;0;0;4;3
3;219;0;0;0;3;3
3;220;0;0;0;3;2
2;221;0;0;0;3;1
1;222;0;0;0;2;3
3;223;0;0;0;1;2
2;224;0;0;0;3;4
4;225;0;0;0;2;3
3;226;0;0;0;4;4
4;227;0;0;0;3;2
2;228;0;0;0;4;3
3;229;0;0;0;2;4
4;230;0;0;0;3;3
3;231;0;0;0;4;4
4;232;0;0;0;3;2
2;233;0;0;0;4;2
2;234;0;0;0;2;2
2;235;0;0;0;2;3
3;236;0;0;0;2;1
1;237;0;0;0;3;1
1;238;0;0;0;1;4
4;239;0;0;0;1;2
2;240;0;0;0;4;4
4;241;0;0;0;2;3
3;242;0;0;0;4;3
3;243;0;0;0;3;2
2;244;0;0;0;3;1
1;245;0;0;0;2;2
2;246;0;0;0;1;4
4;247;0;0;0;2;2
2;248;0;0;0;4;1
1;249;0;0;0;2;3
3;250;0;0;0;1;2
2;251;0;0;0;3;1
1;252;0;0;0;2;4
4;253;0;0;0;1;3
3;254;0;0;0;4;4
4;255;0;0;0;3;4
4;256;0;0;0;4;2
2;257;0;0;0;4;4
4;258;0;0;0;2;2
2;259;0;0;0;4;2
2;260;0;0;0;2;4
4;261;0;0;0;2;4
4;262;0;0;0;4;4
4;263;0;0;0;4;1
1;264;0;0;0;4;2
2;265;0;0;0;1;1
1;266;0;0;0;2;2
2;267;0;0;0;1;4
4;268;0;0;0;2;2
2;269;0;0;0;4;2
2;270;0;0;0;2;3
3;271;0;0;0;2;2
2;272;0;0;0;3;1
1;273;0;0;0;2;2
2;274;0;0;0;1;1
1;275;0;0;0;2;4
4;276;0;0;0;1;3
3;277;0;0;0;4;3
3;278;0;0;0;3;3
3;279;0;0;0;3;4
4;280;0;0;0;3;4
4;281;0;0;0;4;4
4;282;0;0;0;4;4
4;283;0;0;0;4;3
3;284;0;0;0;4;4
4;285;0;0;0;3;1
1;286;0;0;0;4;3
3;287;0;0;0;1;3
3;288;0;0;0;3;4
4;289;0;0;0;3;2
2;290;0;0;0;4;1
1;291;0;0;0;2;2
2;292;0;0;0;1;3
3;293;0;0;0;2;4
4;294;0;0;0;3;1
1;295;0;0;0;4;4
4;296;0;0;0;1;3
3;297;0;0;0;4;1
1;298;0;0;0;3;3
3;299;0;0;0;1;1
1;300;0;0;0;3;3
3;301;0;0;0;1;1
1;302;0;0;0;3;1
1;303;0;0;0;1;2
2;304;0;0;0;1;2
2;305;0;0;0;2;3
3;306;0;0;0;2;1
1;307;0;0;0;3;1
1;308;0;0;0;1;4
4;309;0;0;0;1;3
3;310;0;0;0;4;3
3;311;0;0;0;3;1
1;312;0;0;0;3;3
3;313;0;0;0;1;3
3;314;0;0;0;3;1
1;315;0;0;0;3;4
4;316;0;0;0;1;3
3;317;0;0;0;4;3
3;318;0;0;0;3;4
4;319;0;0;0;3;3
3;320;0;0;0;4;2
2;321;0;0;0;3;4
4;322;0;0;0;2;1
1;323;0;0;0;4;2
2;324;0;0;0;1;1
1;325;0;0;0;2;4
4;326;0;0;0;1;2
2;327;0;0;0;4;1
1;328;0;0;0;2;4
4;329;0;0;0;1;3
3;330;0;0;0;4;2
2;331;0;0;0;3;4
4;332;0;0;0;2;4
4;333;0;0;0;4;4
4;334;0;0;0;4;2
2;335;0;0;0;4;2
2;336;0;0;0;2;4
4;337;0;0;0;2;3
3;338;0;0;0;4;2
2;339;0;0;0;3;4
4;340;0;0;0;2;3
3;341;0;0;0;4;3
3;342;0;0;0;3;1
1;343;0;0;0;3;2
2;344;0;0;0;1;3
3;345;0;0;0;2;2
2;346;0;0;0;3;1
1;347;0;0;0;2;4
4;348;0;0;0;1;3
3;349;0;0;0;4;1
1;350;0;0;0;3;1
1;351;0;0;0;1;1
1;352;0;0;0;1;3
3;353;0;0;0;1;2
2;354;0;0;0;3;4
4;355;0;0;0;2;2
2;356;0;0;0;4;3
3;357;0;0;0;2;3
3;358;0;0;0;3;2
2;359;0;0;0;3;2
2;360;0;0;0;2;3
3;361;0;0;0;2;2
2;362;0;0;0;3;2
2;363;0;0;0;2;1
1;364;0;0;0;2;3
3;365;0;0;0;1;3
3;366;0;0;0;3;4
4;367;0;0;0;3;4
4;368;0;0;0;4;2
2;369;0;0;0;4;2
2;370;0;0;0;2;4
4;371;0;0;0;2;2
2;372;0;0;0;4;1
1;373;0;0;0;2;2
2;374;0;0;0;1;4
4;375;0;0;0;2;2
2;376;0;0;0;4;4
4;377;0;0;0;2;3
3;378;0;0;0;4;4
4;379;0;0;0;3;2
2;380;0;0;0;4;1
1;381;0;0;0;2;1
1;382;0;0;0;1;1
1;383;0;0;0;1;2
2;384;0;0;0;1;3
3;385;0;0;0;2;4
4;386;0;0;0;3;2
2;387;0;0;0;4;3
3;388;0;0;0;2;1
1;389;0;0;0;3;4
4;390;0;0;0;1;4
4;391;0;0;0;4;2
2;392;0;0;0;4;2
2;393;0;0;0;2;1
1;394;0;0;0;2;2
2;395;0;0;0;1;4
4;396;0;0;0;2;3
3;397;0;0;0;4;3
3;398;0;0;0;3;3
3;399;0;0;0;3;1
1;400;0;0;0;3;3
3;401;0;0;0;1;1
1;402;0;0;0;3;4
4;403;0;0;0;1;2
2;404;0;0;0;4;3
3;405;0;0;0;2;2
2;406;0;0;0;3;2
2;407;0;0;0;2;3
3;408;0;0;0;2;1
1;409;0;0;0;3;3
3;410;0;0;0;1;2
2;411;0;0;0;3;4
4;412;0;0;0;2;1
1;413;0;0;0;4;4
4;414;0;0;0;1;4
4;415;0;0;0;4;2
2;416;0;0;0;4;2
2;417;0;0;0;2;3
3;418;0;0;0;2;1
1;419;0;0;0;3;4
4;420;0;0;0;1;1
1;421;0;0;0;4;1
1;422;0;0;0;1;1
1;423;0;0;0;1;1
1;424;0;0;0;1;2
2;425;0;0;0;1;3
3;426;0;0;0;2;1
1;427;0;0;0;3;3
3;428;0;0;0;1;4
4;429;0;0;0;3;1
1;430;0;0;0;4;4
4;431;0;0;0;1;3
3;432;0;0;0;4;3
3;433;0;0;0;3;3
3;434;0;0;0;3;4
4;435;0;0;0;3;1
1;436;0;0;0;4;2
2;437;0;0;0;1;2
2;438;0;0;0;2;4
4;439;0;0;0;2;4
4;440;0;0;0;4;3
3;441;0;0;0;4;3
3;442;0;0;0;3;2
2;443;0;0;0;3;1
1;444;0;0;0;2;4
4;445;0;0;0;1;2
2;446;0;0;0;4;3
3;447;0;0;0;2;1
1;448;0;0;0;3;2
2;449;0;0;0;1;2
2;450;0;0;0;2;1
1;451;0;0;0;2;2
2;452;0;0;0;1;1
1;453;0;0;0;2;4
4;454;0;0;0;1;1
1;455;0;0;0;4;4
4;456;0;0;0;1;2
2;457;0;0;0;4;2
2;458;0;0;0;2;4
4;459;0;0;0;2;2
2;460;0;0;0;4;3
3;461;0;0;0;2;2
2;462;0;0;0;3;2
2;463;0;0;0;2;2
2;464;0;0;0;2;2
2;465;0;0;0;2;4
4;466;0;0;0;2;4
4;467;0;0;0;4;4
4;468;0;0;0;4;3
3;469;0;0;0;4;2
2;470;0;0;0;3;1
1;471;0;0;0;2;1
1;472;0;0;0;1;1
1;473;0;0;0;1;3
3;474;0;0;0;1;2
2;475;0;0;0;3;2
2;476;0;0;0;2;2
2;477;0;0;0;2;2
2;478;0;0;0;2;3
3;479;0;0;0;2;2
2;480;0;0;0;3;1
1;481;0;0;0;2;3
3;482;0;0;0;1;3
3;483;0;0;0;3;1
1;484;0;0;0;3;1
1;485;0;0;0;1;3
3;486;0;0;0;1;3
3;487;0;0;0;3;2
2;488;0;0;0;3;3
3;489;0;0;0;2;4
4;490;0;0;0;3;4
4;491;0;0;0;4;3
3;492;0;0;0;4;2
2;493;0;0;0;3;3
3;494;0;0;0;2;2
2;495;0;0;0;3;3
3;496;0;0;0;2;3
3;497;0;0;0;3;3
3;498;0;0;0;3;3
3;499;0;0;0;3;1
1;500;0;0;0;3;4
4;501;0;0;0;1;3
3;502;0;0;0;4;1
1;503;0;0;0;3;1
1;504;0;0;0;1;1
1;505;0;0;0;1;3
3;506;0;0;0;1;4
4;507;0;0;0;3;1
1;508;0;0;0;4;3
3;509;0;0;0;1;2
2;510;0;0;0;3;1
1;511;0;0;0;2;1
1;512;0;0;0;1;3
3;513;0;0;0;1;4
4;514;0;0;0;3;1
1;515;0;0;0;4;1
1;516;0;0;0;1;2
2;517;0;0;0;1;3
3;518;0;0;0;2;4
4;519;0;0;0;3;4
4;520;0;0;0;4;2
2;521;0;0;0;4;4
4;522;0;0;0;2;3
3;523;0;0;0;4;3
3;524;0;0;0;3;4
4;525;0;0;0;3;1
1;526;0;0;0;4;3
3;527;0;0;0;1;2
2;528;0;0;0;3;3
3;529;0;0;0;2;1
1;530;0;0;0;3;2
2;531;0;0;0;1;2
2;532;0;0;0;2;1
1;533;0;0;0;2;4
4;534;0;0;0;1;1
1;535;0;0;0;4;3
3;536;0;0;0;1;4
4;537;0;0;0;3;4
4;538;0;0;0;4;1
1;539;0;0;0;4;1
1;540;0;0;0;1;1
1;541;0;0;0;1;2
2;542;0;0;0;1;3
3;543;0;0;0;2;1
1;544;0;0;0;3;3
3;545;0;0;0;1;2
2;546;0;0;0;3;3
3;547;0;0;0;2;3
3;548;0;0;0;3;2
2;549;0;0;0;3;3
3;550;0;0;0;2;1
1;551;0;0;0;3;3
3;552;0;0;0;1;4
4;553;0;0;0;3;3
3;554;0;0;0;4;1
1;555;0;0;0;3;2
2;556;0;0;0;1;1
1;557;0;0;0;2;4
4;558;0;0;0;1;4
4;559;0;0;0;4;4
4;560;0;0;0;4;2
2;561;0;0;0;4;3
3;562;0;0;0;2;3
3;563;0;0;0;3;3
3;564;0;0;0;3;2
2;565;0;0;0;3;2
2;566;0;0;0;2;1
1;567;0;0;0;2;1
1;568;0;0;0;1;1
1;569;0;0;0;1;2
2;570;0;0;0;1;4
4;571;0;0;0;2;3
3;572;0;0;0;4;2
2;573;0;0;0;3;1
1;574;0;0;0;2;3
3;575;0;0;0;1;1
1;576;0;0;0;3;1
1;577;0;0;0;1;4
4;578;0;0;0;1;3
3;579;0;0;0;4;1
1;580;0;0;0;3;4
4;581;0;0;0;1;1
1;582;0;0;0;4;2
2;583;0;0;0;1;1
1;584;0;0;0;2;1
1;585;0;0;0;1;2
2;586;0;0;0;1;2
2;587;0;0;0;2;4
4;588;0;0;0;2;2
2;589;0;0;0;4;4
4;590;0;0;0;2;4
4;591;0;0;0;4;4
4;592;0;0;0;4;1
1;593;0;0;0;4;1
1;594;0;0;0;1;3
3;595;0;0;0;1;2
2;596;0;0;0;3;3
3;597;0;0;0;2;3
3;598;0;0;0;3;4
4;599;0;0;0;3;4
4;600;0;0;0;4;1
1;601;0;0;0;4;3
3;602;0;0;0;1;3
3;603;0;0;0;3;4
4;604;0;0;0;3;1
1;605;0;0;0;4;4
4;606;0;0;0;1;4
4;607;0;0;0;4;1
1;608;0;0;0;4;2
2;609;0;0;0;1;4
4;610;0;0;0;2;3
3;611;0;0;0;4;1
1;612;0;0;0;3;4
4;613;0;0;0;1;3
3;614;0;0;0;4;3
3;615;0;0;0;3;1
1;616;0;0;0;3;2
2;617;0;0;0;1;2
2;618;0;0;0;2;4
4;619;0;0;0;2;3
3;620;0;0;0;4;1
1;621;0;0;0;3;3
3;622;0;0;0;1;3
3;623;0;0;0;3;2
2;624;0;0;0;3;1
1;625;0;0;0;2;2
2;626;0;0;0;1;4
4;627;0;0;0;2;1
1;628;0;0;0;4;2
2;629;0;0;0;1;3
3;630;0;0;0;2;2
2;631;0;0;0;3;1
1;632;0;0;0;2;1
1;633;0;0;0;1;2
2;634;0;0;0;1;3
3;635;0;0;0;2;1
1;636;0;0;0;3;1
1;637;0;0;0;1;1
1;638;0;0;0;1;1
1;639;0;0;0;1;1
1;640;0;0;0;1;2
2;641;0;0;0;1;3
3;642;0;0;0;2;1
1;643;0;0;0;3;3
3;644;0;0;0;1;3
3;645;0;0;0;3;1
1;646;0;0;0;3;1
1;647;0;0;0;1;3
3;648;0;0;0;1;4
4;649;0;0;0;3;2
2;650;0;0;0;4;2
2;651;0;0;0;2;2
2;652;0;0;0;2;2
2;653;0;0;0;2;4
4;654;0;0;0;2;4
4;655;0;0;0;4;2
2;656;0;0;0;4;1
1;657;0;0;0;2;1
1;658;0;0;0;1;4
4;659;0;0;0;1;1
1;660;0;0;0;4;2
2;661;0;0;0;1;2
2;662;0;0;0;2;1
1;663;0;0;0;2;3
3;664;0;0;0;1;3
3;665;0;0;0;3;1
1;666;0;0;0;3;1
1;667;0;0;0;1;2
2;668;0;0;0;1;3
3;669;0;0;0;2;4
4;670;0;0;0;3;2
2;671;0;0;0;4;1
1;672;0;0;0;2;4
4;673;0;0;0;1;2
2;674;0;0;0;4;4
4;675;0;0;0;2;3
3;676;0;0;0;4;2
2;677;0;0;0;3;2
2;678;0;0;0;2;2
2;679;0;0;0;2;3
3;680;0;0;0;2;1
1;681;0;0;0;3;3
3;682;0;0;0;1;3
3;683;0;0;0;3;2
2;684;0;0;0;3;4
4;685;0;0;0;2;3
3;686;0;0;0;4;1
1;687;0;0;0;3;4
4;688;0;0;0;1;4
4;689;0;0;0;4;3
3;690;0;0;0;4;1
1;691;0;0;0;3;2
2;692;0;0;0;1;4
4;693;0;0;0;2;3
3;694;0;0;0;4;1
1;695;0;0;0;3;1
1;696;0;0;0;1;4
4;697;0;0;0;1;1
1;698;0;0;0;4;3
3;699;0;0;0;1;3
3;700;0;0;0;3;1
1;701;0;0;0;3;1
1;702;0;0;0;1;3
3;703;0;0;0;1;3
3;704;0;0;0;3;3
3;705;0;0;0;3;3
3;706;0;0;0;3;1
1;707;0;0;0;3;4
4;708;0;0;0;1;3
3;709;0;0;0;4;1
1;710;0;0;0;3;2
2;711;0;0;0;1;4
4;712;0;0;0;2;3
3;713;0;0;0;4;1
1;714;0;0;0;3;2
2;715;0;0;0;1;2
2;716;0;0;0;2;2
2;717;0;0;0;2;1
1;718;0;0;0;2;2
2;719;0;0;0;1;1
1;720;0;0;0;2;1
1;721;0;0;0;1;2
2;722;0;0;0;1;1
1;723;0;0;0;2;3
3;724;0;0;0;1;2
2;725;0;0;0;3;3
3;726;0;0;0;2;2
2;727;0;0;0;3;3
3;728;0;0;0;2;1
1;729;0;0;0;3;1
1;730;0;0;0;1;1
1;731;0;0;0;1;2
2;732;0;0;0;1;4
4;733;0;0;0;2;2
2;734;0;0;0;4;3
3;735;0;0;0;2;3
3;736;0;0;0;3;4
4;737;0;0;0;3;4
4;738;0;0;0;4;1
1;739;0;0;0;4;4
4;740;0;0;0;1;4
4;741;0;0;0;4;4
4;742;0;0;0;4;1
1;743;0;0;0;4;4
4;744;0;0;0;1;3
3;745;0;0;0;4;3
3;746;0;0;0;3;4
4;747;0;0;0;3;1
1;748;0;0;0;4;3
3;749;0;0;0;1;3
3;750;0;0;0;3;4
4;751;0;0;0;3;3
3;752;0;0;0;4;1
1;753;0;0;0;3;4
4;754;0;0;0;1;4
4;755;0;0;0;4;1
1;756;0;0;0;4;1
1;757;0;0;0;1;2
2;758;0;0;0;1;3
3;759;0;0;0;2;3
3;760;0;0;0;3;4
4;761;0;0;0;3;4
4;762;0;0;0;4;3
3;763;0;0;0;4;1
1;764;0;0;0;3;1
1;765;0;0;0;1;1
1;766;0;0;0;1;1
1;767;0;0;0;1;2
2;768;0;0;0;1;2
2;769;0;0;0;2;3
3;770;0;0;0;2;4
4;771;0;0;0;3;2
2;772;0;0;0;4;2
2;773;0;0;0;2;4
4;774;0;0;0;2;3
3;775;0;0;0;4;3
3;776;0;0;0;3;2
2;777;0;0;0;3;2
2;778;0;0;0;2;3
3;779;0;0;0;2;4
4;780;0;0;0;3;1
1;781;0;0;0;4;2
2;782;0;0;0;1;3
3;783;0;0;0;2;1
1;784;0;0;0;3;4
4;785;0;0;0;1;1
1;786;0;0;0;4;4
4;787;0;0;0;1;2
2;788;0;0;0;4;2
2;789;0;0;0;2;4
4;790;0;0;0;2;1
1;791;0;0;0;4;2
2;792;0;0;0;1;4
4;793;0;0;0;2;3
3;794;0;0;0;4;1
1;795;0;0;0;3;3
3;796;0;0;0;1;4
4;797;0;0;0;3;2
2;798;0;0;0;4;4
4;799;0;0;0;2;1
1;800;0;0;0;4;2
2;801;0;0;0;1;4
4;802;0;0;0;2;2
2;803;0;0;0;4;3
3;804;0;0;0;2;2
2;805;0;0;0;3;1
1;806;0;0;0;2;1
1;807;0;0;0;1;2
2;808;0;0;0;1;1
1;809;0;0;0;2;3
3;810;0;0;0;1;4
4;811;0;0;0;3;4
4;812;0;0;0;4;1
1;813;0;0;0;4;1
1;814;0;0;0;1;2
2;815;0;0;0;1;2
2;816;0;0;0;2;1
1;817;0;0;0;2;4
4;818;0;0;0;1;4
4;819;0;0;0;4;3
3;820;0;0;0;4;2
2;821;0;0;0;3;1
1;822;0;0;0;2;3
3;823;0;0;0;1;4
4;824;0;0;0;3;4
4;825;0;0;0;4;2
2;826;0;0;0;4;4
4;827;0;0;0;2;4
4;828;0;0;0;4;1
1;829;0;0;0;4;1
1;830;0;0;0;1;3
3;831;0;0;0;1;4
4;832;0;0;0;3;4
4;833;0;0;0;4;3
3;834;0;0;0;4;2
2;835;0;0;0;3;3
3;836;0;0;0;2;3
3;837;0;0;0;3;3
3;838;0;0;0;3;1
1;839;0;0;0;3;4
4;840;0;0;0;1;2
2;841;0;0;0;4;1
1;842;0;0;0;2;4
4;843;0;0;0;1;1
1;844;0;0;0;4;1
1;845;0;0;0;1;3
3;846;0;0;0;1;2
2;847;0;0;0;3;2
2;848;0;0;0;2;3
3;849;0;0;0;2;2
2;850;0;0;0;3;3
3;851;0;0;0;2;1
1;852;0;0;0;3;4
4;853;0;0;0;1;4
4;854;0;0;0;4;4
4;855;0;0;0;4;3
3;856;0;0;0;4;3
3;857;0;0;0;3;3
3;858;0;0;0;3;2
2;859;0;0;0;3;2
2;860;0;0;0;2;4
4;861;0;0;0;2;3
3;862;0;0;0;4;3
3;863;0;0;0;3;2
2;864;0;0;0;3;4
4;865;0;0;0;2;2
2;866;0;0;0;4;4
4;867;0;0;0;2;1
1;868;0;0;0;4;1
1;869;0;0;0;1;2
2;870;0;0;0;1;4
4;871;0;0;0;2;2
2;872;0;0;0;4;2
2;873;0;0;0;2;2
2;874;0;0;0;2;1
1;875;0;0;0;2;4
4;876;0;0;0;1;3
3;877;0;0;0;4;4
4;878;0;0;0;3;4
4;879;0;0;0;4;2
2;880;0;0;0;4;4
4;881;0;0;0;2;2
2;882;0;0;0;4;4
4;883;0;0;0;2;2
2;884;0;0;0;4;3
3;885;0;0;0;2;4
4;886;0;0;0;3;2
2;887;0;0;0;4;1
1;888;0;0;0;2;2
2;889;0;0;0;1;3
3;890;0;0;0;2;2
2;891;0;0;0;3;3
3;892;0;0;0;2;4
4;893;0;0;0;3;4
4;894;0;0;0;4;4
4;895;0;0;0;4;1
1;896;0;0;0;4;2
2;897;0;0;0;1;4
4;898;0;0;0;2;3
3;899;0;0;0;4;1
1;900;0;0;0;3;4
4;901;0;0;0;1;3
3;902;0;0;0;4;4
4;903;0;0;0;3;2
2;904;0;0;0;4;4
4;905;0;0;0;2;1
1;906;0;0;0;4;2
2;907;0;0;0;1;4
4;908;0;0;0;2;4
4;909;0;0;0;4;4
4;910;0;0;0;4;2
2;911;0;0;0;4;3
3;912;0;0;0;2;3
3;913;0;0;0;3;2
2;914;0;0;0;3;4
4;915;0;0;0;2;3
3;916;0;0;0;4;1
1;917;0;0;0;3;2
2;918;0;0;0;1;3
3;919;0;0;0;2;4
4;920;0;0;0;3;2
2;921;0;0;0;4;4
4;922;0;0;0;2;1
1;923;0;0;0;4;2
2;924;0;0;0;1;1
1;925;0;0;0;2;1
1;926;0;0;0;1;1
1;927;0;0;0;1;2
2;928;0;0;0;1;1
1;929;0;0;0;2;1
1;930;0;0;0;1;3
3;931;0;0;0;1;3
3;932;0;0;0;3;2
2;933;0;0;0;3;2
2;934;0;0;0;2;2
2;935;0;0;0;2;3
3;936;0;0;0;2;4
4;937;0;0;0;3;4
4;938;0;0;0;4;3
3;939;0;0;0;4;4
4;940;0;0;0;3;4
4;941;0;0;0;4;2
2;942;0;0;0;4;2
2;943;0;0;0;2;3
3;944;0;0;0;2;3
3;945;0;0;0;3;1
1;946;0;0;0;3;1
1;947;0;0;0;1;1
1;948;0;0;0;1;2
2;949;0;0;0;1;3
3;950;0;0;0;2;3
3;951;0;0;0;3;4
4;952;0;0;0;3;4
4;953;0;0;0;4;4
4;954;0;0;0;4;1
1;955;0;0;0;4;4
4;956;0;0;0;1;2
2;957;0;0;0;4;3
3;958;0;0;0;2;4
4;959;0;0;0;3;3
3;960;0;0;0;4;2
2;961;0;0;0;3;1
1;962;0;0;0;2;3
3;963;0;0;0;1;4
4;964;0;0;0;3;1
1;965;0;0;0;4;4
4;966;0;0;0;1;2
2;967;0;0;0;4;4
4;968;0;0;0;2;4
4;969;0;0;0;4;3
3;970;0;0;0;4;3
3;971;0;0;0;3;4
4;972;0;0;0;3;3
3;973;0;0;0;4;2
2;974;0;0;0;3;2
2;975;0;0;0;2;4
4;976;0;0;0;2;2
2;977;0;0;0;4;2
2;978;0;0;0;2;1
1;979;0;0;0;2;2
2;980;0;0;0;1;4
4;981;0;0;0;2;4
4;982;0;0;0;4;1
1;983;0;0;0;4;4
4;984;0;0;0;1;2
2;985;0;0;0;4;2
2;986;0;0;0;2;1
1;987;0;0;0;2;2
2;988;0;0;0;1;4
4;989;0;0;0;2;3
3;990;0;0;0;4;2
2;991;0;0;0;3;2
2;992;0;0;0;2;4
4;993;0;0;0;2;2
2;994;0;0;0;4;1
1;995;0;0;0;2;3
3;996;0;0;0;1;2
